Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Steven Kwan","CLE",221,1000,14,145,81,25,0.091,0.098,0.12178771,0.315589353,0.293854748,0.360721442,0.415642458,0.34022355558403045,,119.8975188299166,3.74848954891786,26.993555489166006,7.494739725254476,6.9371240946920185,"Steven Kwan",24610,680757
"Christian Yelich","MIL",209,913,30,148,117,47,0.120481927,0.211391018,0.179648241,0.354782608,0.293969849,0.381578947,0.47361809,0.3687250419228674,,134.74909313107523,11.822799639776349,49.873485566340975,-13.388059293385595,6.832651889353288,"Christian Yelich",11477,592885
"Rafael Devers","BOS",231,993,54,146,155,7,0.102719033,0.206445115,0.252583238,0.30371567,0.277841561,0.359516616,0.530424799,0.37376823492539235,,135.18153944804607,-3.4869078116025776,37.791157000629894,-5.740109100821428,6.647833705404675,"Rafael Devers",17350,646240
"Corbin Carroll","ARI",244,1029,28,171,101,70,0.092322643,0.187560738,0.178294573,0.296511627,0.256921373,0.336924583,0.435215946,0.3349934777208403,,112.14644400160157,18.016423219814897,34.120662102969796,-8.238550538546406,6.080166180615878,"Corbin Carroll",25878,682998
"J.P. Crawford","SEA",212,933,26,128,93,7,0.138263665,0.203644158,0.160353535,0.293609671,0.247474747,0.355913978,0.407828282,0.33778556267078264,,120.90234965848785,1.317623247508891,24.75431538378146,2.528916045324877,5.898523381180153,"J.P. Crawford",15491,641487
"Jarren Duran","BOS",192,775,18,105,80,45,0.073548387,0.234838709,0.192634561,0.358823529,0.284702549,0.34152652,0.47733711,0.3515324783294312,,120.65703716765888,12.522970867343247,31.44077377449738,-0.07432685967069119,5.821610449491222,"Jarren Duran",24617,680776
"Andrés Giménez","CLE",236,972,20,119,103,44,0.048353909,0.164609053,0.125993189,0.285310734,0.251986379,0.311271975,0.377979568,0.3018690416303413,,94.03973705839599,5.2876285831443965,-1.527355551476572,22.01132879103534,5.35399479667198,"Andres Gimenez",19950,665926
"Cody Bellinger","CHC",207,890,35,133,134,24,0.074157303,0.162921348,0.190535492,0.312401883,0.291407222,0.34494382,0.481942714,0.35111053154665645,,124.23403236225815,2.6562915313988924,29.20093623188054,-6.332615102408454,5.32398165006144,"Cody Bellinger",15998,641355
"Bryson Stott","PHI",235,971,20,121,101,52,0.080329557,0.155509783,0.129032259,0.298171589,0.267281105,0.329896907,0.396313364,0.3166011014014236,,99.3308721236864,7.644036153214984,6.932887479180262,12.974123539868742,5.30700297130076,"Bryson Stott",26294,681082
"Brandon Marsh","PHI",202,722,19,84,92,20,0.121883656,0.310249307,0.168810289,0.388601036,0.27170418,0.361997226,0.440514469,0.3489044008566706,,121.17161021927761,3.236558679374866,21.922371618926572,4.100697790971026,5.090364261283176,"Brandon Marsh",20202,669016
"Riley Greene","DET",189,797,28,104,82,11,0.102885821,0.2685069,0.194915254,0.353944562,0.274011299,0.350502512,0.468926553,0.3534661684781877,,127.59556001512148,2.197116543771699,28.130695947567332,-7.6317775050411,4.78913759925104,"Riley Greene",25976,682985
"CJ Abrams","WSN",234,984,32,139,110,61,0.061991869,0.19308943,0.187010078,0.292899408,0.25755879,0.318367346,0.444568868,0.32785641835286067,,107.58594663034559,7.9041336921509355,16.203759819075465,-5.7329904390499,4.448959603297948,"CJ Abrams",25768,682928
"Michael Harris II","ATL",205,817,23,106,77,28,0.048959608,0.195838433,0.158169935,0.324232081,0.278431372,0.31862745,0.436601307,0.32490544244463965,,103.92651671354379,4.957422315375879,9.265605986755483,6.708506458206102,4.374387961132929,"Michael Harris II",25931,671739
"TJ Friedl","CIN",164,667,22,87,82,33,0.08245877,0.16341829,0.181196581,0.295404814,0.268376068,0.345978755,0.449572649,0.34473853143877536,,112.40371705402426,7.614379994571209,17.925219679632047,2.894805735326372,4.341449718897428,"TJ Friedl",19522,670770
"Josh Naylor","CLE",206,851,38,102,163,13,0.07520564,0.152761457,0.209635417,0.290163934,0.279947916,0.337647058,0.489583333,0.34817189813374044,,126.1329129700216,-4.092340851901099,22.305327865957153,-10.275236699264497,4.093740891167223,"Josh Naylor",18839,647304
"Luis Arraez","- - -",236,1017,12,121,92,6,0.049164208,0.056047197,0.096638656,0.348365276,0.337184873,0.374384236,0.433823529,0.34971099522009313,,123.59552336436084,-2.60075623303419,26.83036572546424,-20.71793431113474,4.066932001217042,"Luis Arraez",18568,650333
"Lars Nootbaar","STL",157,671,19,88,65,14,0.140089418,0.20119225,0.159369527,0.3,0.253940455,0.358744394,0.413309982,0.3392506187205558,,116.78116229143184,2.723929532337934,16.526817721235876,0.9832393703982234,4.048089908967681,"Lars Nootbaar",21454,663457
"Brandon Lowe","TBR",152,599,29,81,93,8,0.111853088,0.270450751,0.22007722,0.271903323,0.229729729,0.32721202,0.449806949,0.3360647917989903,,119.62747373357135,2.2992704606149346,16.25652569252351,3.505770675954409,4.029625561466739,"Brandon Lowe",18882,664040
"Max Kepler","MIN",197,747,30,103,98,2,0.081659973,0.207496653,0.197014925,0.292682926,0.259701492,0.325737265,0.456716417,0.3367355110338482,,117.16386032029301,-2.879475064575672,12.449424627559997,2.367983323521912,4.027177059277997,"Max Kepler",12144,596146
"Daulton Varsho","TOR",241,891,31,107,98,25,0.086419753,0.245791245,0.178082191,0.251798561,0.212951432,0.284909909,0.391033623,0.2942022827055973,,87.88600729019362,3.7972421620506793,-9.069212649040228,18.024591694120318,3.950082945267253,"Daulton Varsho",19918,662139
"James Outman","LAD",189,696,26,96,80,18,0.11637931,0.318965517,0.174204355,0.320113314,0.23283082,0.336206896,0.407035175,0.3268510265316037,,107.8726320252233,3.321823629376013,10.453338707456819,5.584019593079574,3.9484289051452848,"James Outman",24770,681546
"Ryan McMahon","COL",241,1010,37,127,115,8,0.105940594,0.3,0.187919463,0.338103756,0.25279642,0.332341269,0.440715883,0.3343698109288615,,97.2620074869452,-4.6955739536788315,-8.453384532295273,11.888557393336669,3.83350978302317,"Ryan McMahon",15112,641857
"Max Muncy","LAD",175,746,45,119,133,1,0.142091152,0.272117962,0.260869565,0.229166666,0.214170692,0.331099195,0.475040257,0.3426597657235893,,118.9550946196281,-1.5916804474545643,15.678248715224377,-3.2806095958221704,3.7971959368828276,"Max Muncy",13301,571970
"Josh Lowe","TBR",174,645,25,86,97,39,0.068217054,0.260465116,0.201342282,0.341523341,0.275167785,0.324031007,0.476510067,0.34054494646850775,,122.61452493686484,6.456610452965833,23.962626673348783,-7.8599581529852,3.7938961217243308,"Josh Lowe",19953,666139
"Nathaniel Lowe","TEX",231,1005,23,121,118,3,0.123383084,0.225870646,0.142692751,0.3328,0.265822784,0.35920398,0.408515535,0.33819146497418373,,114.18887809167315,-4.728641028748825,12.243590609504501,-9.547016700729728,3.700537914759334,"Nathaniel Lowe",19566,663993
"Edouard Julien","MIN",167,602,23,84,54,9,0.146179401,0.322259136,0.183431953,0.344709897,0.244575936,0.357737104,0.428007889,0.3456523264704052,,123.33611342161562,-1.343108631670475,15.508953879737884,0.7756450368906371,3.6785964968470983,"Edouard Julien",27534,666397
"LaMonte Wade Jr.","SFG",195,714,20,90,63,3,0.158263305,0.194677871,0.147512865,0.320930232,0.271012006,0.392957746,0.418524871,0.3580123763557867,,131.16889562286056,-2.3713270532898605,24.42660181509212,-12.407901394180954,3.6741785984479334,"LaMonte Wade Jr.",18126,664774
"Jazz Chisholm Jr.","MIA",184,748,29,87,91,39,0.077540106,0.279411764,0.18061674,0.320627802,0.25256975,0.3145917,0.43318649,0.3215001937996024,,103.83186366671949,5.352201532572508,8.774718124280568,-0.8341357742901891,3.3699959089745466,"Jazz Chisholm Jr.",20454,665862
"Luke Raley","- - -",196,651,29,87,75,20,0.055299539,0.314900153,0.221465077,0.332394366,0.250425894,0.318952234,0.471890971,0.3404357100855588,,123.01557916565434,2.5262036771164276,20.394377459986657,-9.454450927209109,3.3006032219113735,"Luke Raley",19354,670042
"Ryan O'Hearn","BAL",185,638,25,82,97,8,0.059561128,0.173981191,0.1875,0.315217391,0.287162162,0.331240188,0.474662162,0.34394596745429257,,123.37732988159628,-0.5311950892210007,17.095233134572595,-7.327727588824928,3.16478371499062,"Ryan O'Hearn",16442,656811
"Kerry Carpenter","DET",168,622,28,78,93,6,0.069131832,0.245980707,0.218472469,0.335064935,0.278863232,0.34032258,0.497335701,0.3566769715640452,,128.9778095146574,-1.4055493897467386,19.944000728121452,-9.847269745834637,3.1438509480653853,"Kerry Carpenter",25961,681481
"Brendan Donovan","STL",180,743,19,89,78,7,0.080753701,0.138627187,0.138088012,0.3012939,0.276176024,0.351752021,0.414264036,0.33667443829613763,,117.01657774243414,-1.4272083768883022,13.831793789998525,-8.777222890232224,3.070421174393453,"Brendan Donovan",24679,680977
"Nolan Gorman","STL",203,787,44,96,121,13,0.105463786,0.336721728,0.229885058,0.289002557,0.225574712,0.310038119,0.45545977,0.3292057776906688,,111.17885609316288,-0.5619820889551193,10.319864885239893,-7.22213971009478,2.994220980787657,"Nolan Gorman",22263,669357
"Nolan Jones","COL",152,604,23,77,76,23,0.124172185,0.311258278,0.206896551,0.36741214,0.264367816,0.35986733,0.471264367,0.3568347351606873,,111.1767649420175,2.4275307666976005,11.355660669812798,-2.150400429032743,2.9331522411650637,"Nolan Jones",20529,666134
"Josh Rojas","- - -",185,628,8,78,56,18,0.085987261,0.221337579,0.104982206,0.315035799,0.24911032,0.31511254,0.354092526,0.29622902991115185,,90.20813718874321,1.8706992855877616,-5.883556462797079,13.53830194089096,2.920281090037569,"Josh Rojas",19734,668942
"Bo Naylor","CLE",132,448,16,56,55,7,0.107142857,0.279017857,0.182278481,0.276264591,0.220253164,0.305803571,0.402531645,0.30781122641178527,,98.76547544724511,1.3144486055825837,0.8314439881178899,13.076402833568864,2.9084534418631014,"Bo Naylor",21865,666310
"Mike Tauchman","CHC",174,657,13,102,67,12,0.135464231,0.210045662,0.123877917,0.314634146,0.254937163,0.361280487,0.37881508,0.33090052322576974,,110.91094638209891,1.5308171945507638,10.11564519613664,-4.727404035977088,2.8014111292449346,"Mike Tauchman",15274,643565
"Kevin Kiermaier","TOR",198,588,11,76,49,19,0.06292517,0.25,0.139925373,0.308093994,0.240671641,0.293310463,0.380597014,0.29293762369793847,,86.75273443850212,3.5043493476696312,-5.542051855781999,13.605379281565547,2.7808157608442645,"Kevin Kiermaier",11038,595281
"Kyle Schwarber","PHI",239,1087,64,168,153,4,0.170193192,0.292548298,0.249717514,0.246575342,0.214689265,0.353265869,0.464406779,0.35305125978257923,,123.97730112337149,-4.993083108449355,26.44495058939983,-36.43463236303069,2.7408803138127666,"Kyle Schwarber",16478,656941
"Jason Heyward","LAD",166,514,19,72,60,5,0.091439688,0.165369649,0.201327434,0.269121813,0.252212389,0.328767123,0.453539823,0.3364521021936454,,115.07953597069144,0.19100456734304316,9.794868274737686,-0.02380358742084354,2.7270095553940275,"Jason Heyward",4940,518792
"Jarred Kelenic","- - -",181,686,21,75,78,18,0.083090379,0.3090379,0.171749599,0.35786802,0.260032102,0.322157434,0.431781701,0.3248138171661634,,109.84669493150767,1.7859881392214447,9.775611489400253,-6.554310504579917,2.702743079813763,"Jarred Kelenic",22558,672284
"Josh Smith","TEX",175,550,13,70,49,5,0.094545454,0.209090909,0.148619957,0.299418604,0.246284501,0.347985347,0.394904458,0.33145788311958313,,110.54709395021737,1.0698496671393514,7.688991248140263,-0.6600767053896561,2.617947105658869,"Josh Smith",26396,669701
"Joc Pederson","- - -",198,690,28,93,89,4,0.126086956,0.226086956,0.200345424,0.291770573,0.250431778,0.358600583,0.450777202,0.35037226861014087,,125.42721294456959,-0.2814209550851956,20.545699854781724,-19.204187205061316,2.526740563332539,"Joc Pederson",11899,592626
"Alex Verdugo","- - -",230,969,23,123,99,6,0.075335397,0.151702786,0.156036447,0.280945757,0.256264236,0.314757481,0.412300683,0.31492194133110285,,97.90133910712066,-1.6065983787411824,-4.019177807209536,-4.482919216156006,2.4351104429507178,"Alex Verdugo",17027,657077
"Cedric Mullins","BAL",198,733,24,90,103,35,0.077762619,0.222373806,0.174962293,0.261410788,0.226244343,0.288065843,0.401206636,0.2979630815622571,,91.62503390981809,5.43545257486403,-1.7535926666429251,1.0518720169784501,2.4037110100530983,"Cedric Mullins",17929,656775
"Jake Cronenworth","SDP",216,903,22,101,102,8,0.083056478,0.179401993,0.158092849,0.276972624,0.243412797,0.318840579,0.401505646,0.3144649751359524,,104.4425068524641,1.8528596158139408,6.2573081338179595,-13.470541699789464,2.387075460065197,"Jake Cronenworth",18036,630105
"Jackson Merrill","SDP",90,331,12,40,46,10,0.04531722,0.16918429,0.163461538,0.318367346,0.288461538,0.322188449,0.451923076,0.334634991862425,,122.44416010225372,2.336511325556785,11.020622374564532,0.7123856575926766,2.3743120425054793,"Jackson Merrill",29490,701538
"Mike Yastrzemski","SFG",178,607,22,80,71,3,0.107084019,0.271828665,0.197368421,0.289017341,0.229323308,0.319536423,0.426691729,0.3227767531077067,,108.0283135301257,0.08774505357723683,6.105713534141567,-3.4684100170852616,2.3361722747268714,"Mike Yastrzemski",14854,573262
"Brice Turang","MIL",224,800,12,89,72,55,0.085,0.19,0.098611111,0.298214285,0.248611111,0.313602015,0.347222222,0.29343699514490057,,84.98747160032104,6.4849921045824885,-8.796769535128522,4.023216639645398,2.316770310757315,"Brice Turang",22186,668930
"Brandon Belt","TOR",103,404,19,53,43,0,0.150990099,0.3490099,0.235988201,0.370165745,0.253687315,0.368811881,0.489675516,0.3690375660548435,,138.23094505489752,-2.160981351044029,16.345718316416928,-8.330150408204645,2.1811139983670578,"Brandon Belt",10264,474832
"Triston Casas","BOS",154,592,30,78,75,0,0.138513513,0.256756756,0.232741617,0.311926605,0.260355029,0.363175675,0.493096646,0.3666204375271894,,129.55902993711803,-4.165537418331951,16.720030032094677,-15.289967723190784,2.168252524992444,"Triston Casas",22514,671213
"Oneil Cruz","PIT",91,370,15,47,45,10,0.083783783,0.31081081,0.190476191,0.326923076,0.247023809,0.31081081,0.4375,0.322215916675183,,106.40217734546108,2.161946802865714,4.954881761005843,3.2192394877783954,2.1322915629568095,"Oneil Cruz",21711,665833
"Trent Grisham","- - -",198,669,18,80,65,15,0.134529147,0.284005979,0.159574468,0.254189944,0.193262411,0.310708898,0.352836879,0.29707377086593306,,90.13774734380853,1.5862081767991185,-6.486273395707595,4.707394822209608,2.0780251006693238,"Trent Grisham",18564,663757
"Sal Frelick","MIL",139,527,5,69,42,19,0.106261859,0.170777988,0.082251082,0.305405405,0.255411255,0.339047619,0.337662337,0.3051269637970697,,93.63264872484959,3.388521622866392,-0.6538308503495838,3.2523625255562365,2.0746239052230067,"Sal Frelick",29622,686217
"Jeff McNeil","NYM",238,952,15,107,75,14,0.060924369,0.110294117,0.102890173,0.271028037,0.252023121,0.313291139,0.354913294,0.2964927381855526,,90.62838894162245,-0.09566418740905647,-10.51083820474808,-1.1064881922211498,2.041989046523576,"Jeff McNeil",15362,643446
"Jesús Sánchez","MIA",206,678,23,68,85,9,0.079646017,0.253687315,0.180487805,0.305687203,0.247154471,0.312130177,0.427642276,0.319819513343562,,102.00775061342705,-0.7250499890651554,1.1066898213708085,-4.037097085500136,2.0177595148375413,"Jesus Sanchez",19913,660821
"Wilyer Abreu","BOS",94,314,8,41,36,10,0.095541401,0.28343949,0.180212014,0.368983957,0.272084805,0.340764331,0.452296819,0.34447579418018365,,116.66404928415939,0.6145611889660358,6.815232473657876,1.8127111908979714,1.9390334152417714,"Wilyer Abreu",23772,677800
"Luis García Jr.","WSN",201,784,19,91,94,21,0.052295918,0.137755102,0.133333333,0.29105691,0.269387755,0.30523627,0.402721088,0.30623657989989767,,92.91489039618098,-1.6114379918435588,-8.653572946519166,0.8776174611411989,1.925656536001592,"Luis Garcia Jr.",20391,671277
"Ben Rortvedt","- - -",97,267,5,28,29,1,0.127340823,0.250936329,0.103896104,0.301886792,0.229437229,0.333333333,0.333333333,0.30350513918122995,,98.0162029390754,-0.8753358117537573,-1.6485353735744566,10.893159934785217,1.8673396354845695,"Ben Rortvedt",20287,666163
"Matt Wallner","MIN",91,293,16,44,47,2,0.109215017,0.334470989,0.259259259,0.323076923,0.238683127,0.365187713,0.497942386,0.3717484943670769,,140.55109337140243,0.29703913640696555,14.509209855456604,-6.190170566551387,1.8310475372433261,"Matt Wallner",26466,670242
"Colton Cowser","BAL",110,355,12,47,38,6,0.109859154,0.290140845,0.173770491,0.25388601,0.2,0.304225352,0.373770491,0.2998634770976923,,94.51490842609789,1.9665219727903605,-0.4472159536687905,5.8715471350587904,1.7807683012128859,"Colton Cowser",29591,681297
"JJ Bleday","OAK",172,668,21,72,58,5,0.119760479,0.208083832,0.175559381,0.247641509,0.216867469,0.313343328,0.39242685,0.3101304935333424,,102.9187436506637,-0.771736784488894,1.4286466208471813,-6.42700932873413,1.7665564245014402,"JJ Bleday",26368,668709
"Jake McCarthy","ARI",178,547,5,69,36,39,0.089579524,0.18464351,0.092243186,0.315508021,0.257861635,0.338888888,0.350104821,0.3082320680202491,,94.86227509852183,6.79688060330227,3.048187173818129,-4.770230197347701,1.7324549723242586,"Jake McCarthy",21622,664983
"Jack Suwinski","PIT",221,776,34,89,98,18,0.126288659,0.313144329,0.202111613,0.267175572,0.209653092,0.314838709,0.411764705,0.31561684221918324,,97.30087007761968,2.430882004147861,0.44865871083177744,-9.699153588851914,1.6623889029257501,"Jack Suwinski",22244,669261
"Kyle Isbel","KCR",166,548,11,76,56,12,0.054744525,0.189781021,0.141453831,0.272040302,0.233791748,0.277573529,0.375245579,0.2833531592041254,,75.23888525548327,4.060368547216058,-12.023719606721752,9.816366874147207,1.6297921458475826,"Kyle Isbel",21614,664728
"Ryan Noda","OAK",158,595,17,70,56,3,0.149579831,0.339495798,0.158536586,0.316363636,0.211382113,0.343434343,0.369918699,0.3201715768288199,,108.36328254811951,-0.33078577858395875,5.8176864512799,-10.282916346564889,1.5508296999748994,"Ryan Noda",23312,676116
"Michael Conforto","SFG",192,722,25,84,93,4,0.102493074,0.229916897,0.168503937,0.282850779,0.239370078,0.324099722,0.407874015,0.3184982411033439,,105.05139555864054,-1.962438487666077,2.296865823104387,-12.211638841079548,1.4728144974404327,"Michael Conforto",16376,624424
"Will Benson","CIN",192,609,20,78,59,30,0.113300492,0.354679802,0.202626642,0.35,0.234521575,0.324013157,0.437148217,0.3300114886737184,,104.39502657167537,-0.3095041860942729,3.455292448739808,-9.382395562017336,1.4484133284335843,"Will Benson",21853,666181
"Nicky Lopez","- - -",171,537,1,55,39,10,0.083798882,0.152700186,0.061310782,0.289002557,0.241014799,0.316888045,0.302325581,0.2814905322254043,,75.88723566655543,0.23746331012807786,-15.097405192194792,11.411853448022157,1.4266521926831055,"Nicky Lopez",19339,670032
"Jake Fraley","CIN",175,593,16,67,77,33,0.087689713,0.187183811,0.147169811,0.305418719,0.264150943,0.337268128,0.411320754,0.3268407749645601,,101.75414286132133,1.4623899640282616,2.8621204725753073,-9.016293334891088,1.4003624020910976,"Jake Fraley",19260,641584
"Richie Palacios","- - -",107,354,10,46,35,15,0.104519774,0.186440677,0.142394822,0.285106382,0.249190938,0.335227272,0.39158576,0.3194984415599278,,108.3295615010933,2.0174296587501885,5.603503472403412,-3.5949918502010405,1.3964889725451093,"Richie Palacios",24589,680700
"Spencer Horwitz","TOR",42,142,4,16,16,0,0.126760563,0.176056338,0.142857143,0.355555555,0.302521008,0.415492957,0.445378151,0.38106586451226093,,149.00547375335282,-0.9728438917081803,7.163340559061606,1.360445763450116,1.3612338219713722,"Spencer Horwitz",26477,687462
"Michael Busch","- - -",111,382,13,49,39,2,0.120418848,0.324607329,0.178787879,0.340101522,0.242424242,0.335078534,0.421212121,0.3307097255401411,,114.40947232002216,0.3497157199308276,6.494011451192493,-6.562646923586726,1.3523326068019377,"Michael Busch",26319,683737
"Austin Wells","NYY",75,254,8,30,29,1,0.098425196,0.196850393,0.174887893,0.24260355,0.219730941,0.296442687,0.394618834,0.30076807855146204,,94.67615425284028,0.1591856773593463,-1.426598511058888,5.4383565448224545,1.2692601854776413,"Austin Wells",27562,669224
"Michael Massey","KCR",168,603,23,64,81,6,0.044776119,0.200663349,0.171122994,0.264150943,0.240641711,0.278333333,0.411764705,0.2955155807464867,,82.78628554821888,0.7386738570930902,-11.76213698439492,3.3134155840380117,1.2226202767424905,"Michael Massey",27684,686681
"Evan Carter","TEX",68,237,10,38,27,5,0.11392405,0.282700421,0.223300971,0.27480916,0.22330097,0.316455696,0.446601941,0.3281567503335112,,109.5422759285775,1.2051611701026559,4.02724579460666,0.2912262571044266,1.212630771874494,"Evan Carter",27790,694497
"Mickey Moniak","LAA",157,556,18,59,70,11,0.039568345,0.318345323,0.173584906,0.334328358,0.245283018,0.280575539,0.418867924,0.29995990894936225,,89.14379605481327,-0.07986439997330308,-6.992821507829978,-0.09500484500313178,1.1263275840447442,"Mickey Moniak",19956,666160
"Cavan Biggio","- - -",170,508,11,73,50,7,0.11023622,0.283464566,0.113163973,0.303571428,0.221709006,0.330039525,0.334872979,0.30206129520306946,,93.30928040279758,0.37865754414815456,-3.567173629114027,-3.245705214329064,1.0376909866920097,"Cavan Biggio",19252,624415
"Zach McKinstry","DET",208,673,12,73,48,20,0.080237741,0.230312035,0.120263591,0.274774774,0.220757825,0.289120715,0.341021416,0.278844477167428,,75.17709098470962,3.1642577121965587,-16.64539505072588,4.2495118801889475,1.037584485228011,"Zach McKinstry",19392,656716
"Parker Meadows","DET",72,242,6,30,18,12,0.11983471,0.293388429,0.14354067,0.255639097,0.191387559,0.297520661,0.334928229,0.28263059221362674,,78.68867003180229,1.9973966162651777,-4.0518041939259835,6.232398072257638,1.0303402388219178,"Parker Meadows",23800,678009
"Vinnie Pasquantino","KCR",149,622,20,64,85,0,0.091639871,0.127009646,0.186131387,0.252723311,0.248175182,0.320450885,0.434306569,0.3244598688238261,,104.22237773499147,-3.4583304026164114,-0.3639056938065037,-11.122683961410075,0.9456888245825075,"Vinnie Pasquantino",27676,686469
"Cade Marlowe","SEA",34,100,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.33,0.420454545,0.3270511317253113,,112.01488455331778,0.8918424495495856,2.331476733264936,3.0370971662923694,0.8773758248525032,"Cade Marlowe",25505,687799
"David Hamilton","BOS",77,231,5,34,16,25,0.077922077,0.255411255,0.136792453,0.304054054,0.235849056,0.298701298,0.372641509,0.29663866345500534,,84.08881728189172,5.206037816678872,0.8242293978892956,-0.3293377812951803,0.8428110434644092,"David Hamilton",27531,666152
"Michael Siani","- - -",91,214,2,27,13,11,0.042056074,0.257009345,0.077319588,0.304347826,0.226804123,0.263414634,0.304123711,0.2515103345964013,,62.95826034032662,1.2003230531699955,-8.196106922893847,8.94217001174228,0.832432171193343,"Michael Siani",22557,672279
"Joey Gallo","- - -",157,497,26,56,51,2,0.138832997,0.428571428,0.227488152,0.255434782,0.172985781,0.295774647,0.400473933,0.30511318123148334,,94.8511709835715,0.0028104432858526707,-2.9511917712645577,-5.724675131437834,0.8280156350397467,"Joey Gallo",14128,608336
"Matt Thaiss","LAA",121,385,10,39,38,2,0.119480519,0.28051948,0.127272727,0.288372093,0.218181818,0.322077922,0.345454545,0.29922721643621725,,87.38741164979606,-2.380732377525419,-8.201814127293751,3.28451174730435,0.8258068910055849,"Matt Thaiss",19318,642136
"DJ Stewart","NYM",121,351,16,34,45,2,0.119658119,0.27065527,0.207482993,0.248648648,0.210884353,0.329512893,0.418367346,0.32902662152888784,,113.81130932946752,-0.17088112933561206,5.880483745034978,-9.790539411827922,0.7956941158711375,"DJ Stewart",17766,621466
"Travis Jankowski","TEX",167,424,2,46,40,25,0.096698113,0.162735849,0.061333333,0.294117647,0.245333333,0.326241134,0.306666666,0.2880307898171968,,79.92572493832041,3.711439130594954,-6.273231847223769,-0.07881527580320835,0.780840773741382,"Travis Jankowski",13768,608671
"Jesse Winker","- - -",149,534,11,62,64,12,0.13483146,0.235955056,0.123318386,0.310897435,0.242152466,0.359022556,0.365470852,0.3272390324068159,,109.3676532475947,-2.734043695498258,2.6373245515573647,-13.662858458010305,0.7614732731284217,"Jesse Winker",13590,608385
"Charlie Blackmon","COL",167,693,12,93,69,9,0.086580086,0.138528138,0.15497553,0.30058939,0.269168026,0.347763347,0.424143556,0.33679850548290136,,98.84501320338725,-1.639122981345281,-2.4401786748511123,-13.921213227557018,0.7074810976998851,"Charlie Blackmon",7859,453568
"Daniel Schneemann","CLE",26,85,3,9,13,1,0.14117647,0.282352941,0.23943662,0.326086956,0.253521126,0.352941176,0.492957746,0.3610698980443618,,137.18819142404698,-1.5045847124420106,2.1877519968259214,1.8639739266363904,0.7043616324874782,"Daniel Schneemann",25180,682177
"Kyle McCann","OAK",34,101,4,10,11,0,0.138613861,0.316831683,0.172413793,0.411764705,0.287356321,0.386138613,0.459770114,0.36953408002853394,,145.46526392887966,-2.35946641350165,3.0044055778806955,0.527483344078064,0.7042900690635736,"Kyle McCann",25575,668832
