Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Bryan Baker","BAL",13,25,10.5,6,2,0,7,7,1,2,0,0,4,0.260869565,0.32,0.478260869,0.3441773343086243,19804
"Total","Gerson Garabito","TEX",4,16,3,3,2,0,1,1,0,4,0,0,3,0.25,0.4375,0.416666666,0.38496772572398186,19835
"Total","Michael King","SDP",19,242,3.12138728,51,7,1,21,20,7,17,1,3,57,0.23076923,0.293388429,0.366515837,0.28969217237100564,19853
"Total","Brandon Bielak","2 Tms",11,42,2.89285714,12,2,0,3,3,1,3,0,1,2,0.315789473,0.38095238,0.447368421,0.3646800305162157,19866
"Total","Griffin Canning","LAA",20,237,5.33121019,57,12,2,33,31,10,26,0,1,38,0.276699029,0.355932203,0.5,0.36729583068419314,19867
"Total","Alex Faedo","DET",30,99,1.42105263,15,3,0,5,4,2,10,0,0,20,0.172413793,0.252525252,0.275862068,0.23863300169357146,19874
"Total","Kevin Ginkel","ARI",41,83,3.375,17,3,1,10,8,2,5,0,0,23,0.22077922,0.26506024,0.363636363,0.2729325660740037,19876
"Total","Tanner Houck","BOS",20,267,1.91878173,49,9,0,20,14,2,17,0,4,54,0.2,0.263157894,0.261224489,0.2391929442721202,19879
"Total","Alex Lange","DET",17,34,2.57142857,7,3,0,5,2,0,8,0,0,7,0.269230769,0.44117647,0.384615384,0.37729159874074597,19883
"Total","Emmanuel Rivera","MIA",4,10,4.5,4,0,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.3533973455429077,19890
"Total","Ryder Ryan","PIT",11,27,5.4,6,1,1,4,3,0,6,0,0,6,0.3,0.444444444,0.45,0.38988929324679905,19891
"Total","Pavin Smith","ARI",1,3,0,0,0,0,0,0,0,1,0,1,0,0,0.666666666,0,0.4703892469406128,19892
"Total","Clarke Schmidt","NYY",10,117,1.62650602,21,2,0,6,5,3,10,0,4,39,0.205882352,0.299145299,0.31372549,0.2787202240055443,19899
"Total","Jose Suarez","LAA",16,61,9.48648649,17,3,2,15,13,2,7,0,1,16,0.320754716,0.409836065,0.566037735,0.41747846564308544,19911
"Total","Bryan Hudson","MIL",31,59,0.6,7,2,1,1,1,1,5,0,1,17,0.137254901,0.224137931,0.274509803,0.22397737770244994,19924
"Total","Tony Santillan","CIN",3,7,0,1,0,0,0,0,0,0,0,0,3,0.142857142,0.142857142,0.142857142,0.12621333769389562,19926
"Total","Luke Williams","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931
"Total","Jesus Luzardo","MIA",11,46,9.9,12,4,0,11,11,2,5,0,0,10,0.292682926,0.369565217,0.536585365,0.38910531479379407,19959
"Total","Joey Wentz","DET",28,83,3.43636364,19,2,0,8,7,1,9,0,1,23,0.267605633,0.353658536,0.338028169,0.3126936758436808,19962
"Total","Tyson Miller","2 Tms",23,39,2.53125,7,1,0,3,3,2,0,0,1,8,0.184210526,0.205128205,0.368421052,0.24689846466749144,19976
"Total","Zach Plesac","LAA",3,28,10.5,8,1,0,7,7,4,3,0,0,1,0.32,0.392857142,0.84,0.5075045419590813,19979
"Total","Bryse Wilson","MIL",23,167,3.92727273,41,5,2,16,16,8,19,0,0,32,0.277027027,0.359281437,0.5,0.37140247850360986,19990
"Total","Joel Kuhnel","HOU",1,8,16.19999997,3,1,0,3,3,0,0,0,0,1,0.375,0.375,0.5,0.3781282901763916,19995
"Total","Dylan Lee","ATL",26,55,1.28571429,14,4,1,5,2,1,0,0,0,23,0.259259259,0.259259259,0.425925925,0.2917250946716026,19996
"Total","Tyler Wells","BAL",2,16,2.7,4,0,0,1,1,0,2,0,0,1,0.285714285,0.375,0.285714285,0.30712056159973145,20000
"Total","Kenny Rosenberg","LAA",3,13,16.87499998,5,1,0,5,5,2,1,0,0,4,0.416666666,0.461538461,1,0.6023723987432626,20009
"Total","John Schreiber","KCR",36,72,4.90909091,22,7,1,9,8,1,5,0,0,9,0.333333333,0.375,0.515151515,0.38048096580637825,20020
"Total","Darren McCaughan","2 Tms",3,19,18.90000002,8,1,0,7,7,2,1,0,0,1,0.444444444,0.47368421,0.833333333,0.5516484881702223,20038
"Total","Adrian Morejon","SDP",32,66,1.55769231,11,2,0,4,3,1,5,0,0,18,0.186440677,0.242424242,0.27118644,0.22866414351896805,20039
"Total","Kaleb Ort","HOU",2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20061
"Total","Bailey Falter","PIT",15,73,2,19,2,0,4,4,1,2,0,0,16,0.267605633,0.287671232,0.338028169,0.27520338476520695,20070
"Total","Chris Paddack","MIN",17,193,5.10236221,54,6,0,24,24,7,12,0,1,32,0.303370786,0.347150259,0.455056179,0.3480715983272216,20099
"Total","Calvin Faucher","MIA",35,64,3.375,14,2,2,7,5,0,11,2,0,19,0.274509803,0.390625,0.392156862,0.33469476238373785,20116
"Total","Nick Nelson","PHI",3,6,6.75000002,2,0,0,1,1,0,0,0,0,2,0.333333333,0.333333333,0.333333333,0.2944977879524231,20153
"Total","Nate Pearson","TOR",36,78,6.06122449,19,3,0,12,11,3,9,0,1,22,0.287878787,0.371794871,0.469696969,0.3636445899804433,20160
"Total","Kyle Muller","OAK",13,62,4.8,16,5,0,11,8,4,2,0,0,14,0.27118644,0.29032258,0.559322033,0.35623034258042613,20167
"Total","Zach Pop","TOR",30,58,7.94117647,13,3,0,11,10,4,9,2,0,10,0.276595744,0.385964912,0.59574468,0.4024835911664096,20185
"Total","Garrett Whitlock","BOS",3,37,1.86206896,6,2,0,2,2,1,3,0,0,4,0.181818181,0.25,0.333333333,0.25817808674441445,20191
"Total","Eli Morgan","CLE",8,20,6.75,7,3,0,4,3,0,1,0,0,4,0.368421052,0.4,0.526315789,0.39990350008010866,20203
"Total","Mike Baumann","2 Tms",29,59,6.56756757,16,4,1,10,9,3,7,0,0,12,0.31372549,0.389830508,0.607843137,0.41862434855962205,20206
"Total","Griffin Jax","MIN",41,74,2.20408163,15,4,1,4,4,1,6,1,1,22,0.23076923,0.305555555,0.369230769,0.29306658137012537,20253
"Total","Daysbel Hernandez","ATL",7,15,0,3,0,0,1,0,0,1,1,0,6,0.214285714,0.266666666,0.214285714,0.1893200065408434,20271
"Total","Deivi Garcia","CHW",11,25,9,6,0,0,7,5,2,4,1,0,5,0.285714285,0.4,0.571428571,0.4049893269936244,20276
"Total","Ben Rortvedt","TBR",1,5,0,1,1,0,0,0,0,1,0,0,0,0.25,0.4,0.5,0.3896034717559814,20287
"Total","Jhonathan Diaz","SEA",1,6,0,2,0,0,0,0,0,0,0,0,2,0.333333333,0.333333333,0.333333333,0.2944977879524231,20298
"Total","David Peterson","NYM",9,55,3.64864865,13,0,0,6,5,2,4,0,3,12,0.270833333,0.363636363,0.395833333,0.34104991067539564,20302
"Total","Zack Kelly","BOS",25,71,3.17647059,12,1,0,9,6,4,9,2,0,19,0.193548387,0.295774647,0.403225806,0.2971595897190813,20349
"Total","Ernie Clement","TOR",1,2,27.00000027,1,1,0,1,1,0,0,0,0,0,0.5,0.5,1,0.6290197968482971,20352
"Total","Steven Wilson","CHW",29,56,2.025,4,0,0,5,3,1,13,4,0,14,0.1,0.320754716,0.175,0.2228203780797063,20353
"Total","Matt Manning","DET",5,70,6.90697675,21,3,1,11,11,3,8,0,0,12,0.338709677,0.414285714,0.564516129,0.42045335599354333,20369
"Total","Andres Munoz","SEA",37,72,2.59615385,11,0,0,5,5,2,10,1,1,18,0.180327868,0.305555555,0.278688524,0.2675812286390385,20373
"Total","Greg Weissert","BOS",35,77,7.16326531,20,2,0,13,13,6,10,4,0,18,0.307692307,0.394736842,0.615384615,0.41118579771783614,20375
"Total","Tyler Zuber","TBR",1,4,13.49999993,2,0,0,1,1,1,0,0,0,2,0.5,0.5,1.25,0.7353529781103134,20379
"Total","Eli Villalobos","MIA",3,8,0,0,0,0,0,0,0,1,0,0,2,0,0.125,0,0.08624722063541412,20408
"Total","Josh Fleming","PIT",19,45,7.04347826,16,3,0,7,6,2,5,0,1,8,0.41025641,0.488888888,0.641025641,0.48398803737428453,20418
"Total","Ryan Walker","SFG",44,95,1.52112676,19,4,1,5,4,1,5,1,2,28,0.218390804,0.276595744,0.32183908,0.2620743327243354,20423
"Total","Enoli Paredes","MIL",13,29,0,5,2,0,0,0,0,4,0,0,6,0.2,0.310344827,0.28,0.2733265634240775,20447
"Total","J.B. Bukauskas","MIL",5,8,4.5,2,0,0,1,1,1,0,0,0,2,0.25,0.25,0.625,0.3676764890551567,20491
"Total","Casey Mize","DET",16,176,3.26612903,41,5,2,18,15,3,14,0,1,33,0.25949367,0.318181818,0.373417721,0.30354198373176833,20492
"Total","Kyle Nelson","ARI",9,19,4.15384616,4,0,0,2,2,1,2,0,0,4,0.235294117,0.315789473,0.411764705,0.3204396931748641,20515
"Total","Nick Sandlin","CLE",38,65,4.40816327,11,3,0,9,8,2,3,0,2,19,0.186440677,0.25,0.33898305,0.2609879579395056,20517
"Total","Kutter Crawford","BOS",20,230,4.08139535,43,7,0,31,26,11,14,0,3,54,0.204761904,0.262008733,0.395238095,0.2853885324240772,20531
"Total","Edwin Uceta","TBR",9,25,1.35,5,2,0,1,1,1,0,0,0,3,0.2,0.2,0.4,0.25363937854766844,20539
"Total","Grant Anderson","TEX",15,35,13.5,7,0,0,12,12,5,5,3,1,9,0.24137931,0.371428571,0.758620689,0.44242890551686287,20546
"Total","Bowden Francis","TOR",16,80,3.05660377,17,3,0,8,6,2,9,0,1,14,0.242857142,0.3375,0.371428571,0.3177858263254166,20548
"Total","Tyler Phillips","PHI",3,22,1.42105263,2,1,0,1,1,0,1,0,0,6,0.095238095,0.136363636,0.142857142,0.12870503284714438,20629
"Total","Yusei Kikuchi","TOR",16,82,5.31147541,18,3,0,13,12,3,4,0,1,24,0.236842105,0.280487804,0.394736842,0.2930597052341554,20633
"Total","Cristopher Sanchez","PHI",17,77,4.5,16,1,1,13,10,0,3,0,0,17,0.219178082,0.25,0.260273972,0.22752646396034643,20778
"Total","Manuel Rodriguez","TBR",15,27,4.05,5,0,0,4,3,0,3,0,0,3,0.208333333,0.296296296,0.208333333,0.2402740783161587,20794
"Total","Michael Petersen","LAD",8,17,4.9090909,3,1,0,2,2,1,3,0,0,1,0.23076923,0.352941176,0.538461538,0.3687873412581051,20827
"Total","Eduard Bazardo","SEA",13,30,12,8,0,0,8,8,2,4,0,0,8,0.307692307,0.4,0.538461538,0.4058902780214945,20997
"Total","Jhoan Duran","MIN",34,68,3.43636364,10,1,1,8,7,2,5,1,2,17,0.172413793,0.257575757,0.327586206,0.25341937175163853,21029
"Total","Emmanuel Clase","CLE",44,86,0.36486486,7,3,0,2,1,0,3,0,0,23,0.085365853,0.117647058,0.121951219,0.11032971213845645,21032
"Total","Seth Martinez","HOU",32,79,3.63461539,22,4,1,7,7,3,8,1,0,8,0.309859154,0.379746835,0.52112676,0.384612778822581,21045
"Total","Luis Gil","NYY",20,204,2.5890411,36,9,2,15,14,5,23,0,1,52,0.201117318,0.294117647,0.357541899,0.28952332103953643,21052
"Total","Nick Vespi","BAL",9,12,2.7,2,0,0,1,1,0,1,0,0,3,0.181818181,0.25,0.181818181,0.20474704106648764,21093
"Total","Alexis Diaz","CIN",34,72,4.59574468,11,3,0,12,8,2,14,1,1,18,0.196428571,0.361111111,0.357142857,0.32227911243976004,21132
"Total","Dany Jimenez","OAK",19,42,3,8,2,0,4,3,2,7,0,0,9,0.228571428,0.357142857,0.457142857,0.35704128798984347,21170
"Total","Humberto Castellanos","ARI",5,22,5.4,6,1,0,3,3,0,1,0,0,4,0.285714285,0.318181818,0.333333333,0.2893401899121024,21183
"Total","Connor Brogdon","2 Tms",2,4,13.50000014,1,0,0,1,1,1,1,0,0,1,0.333333333,0.5,1.333333333,0.6869740784168243,21205
"Total","J.P. France","HOU",4,57,9.25714285,15,5,0,12,12,3,7,0,1,12,0.306122448,0.403508771,0.591836734,0.42455160513258816,21212
"Total","Bailey Ober","MIN",18,179,3.3986014,33,9,1,18,18,6,8,0,2,43,0.19760479,0.240223463,0.371257485,0.2639474199470861,21224
"Total","Daniel Robert","TEX",3,11,0,1,0,0,0,0,0,1,0,2,2,0.125,0.363636363,0.125,0.2741682800379666,21229
"Total","Allan Winans","ATL",2,21,18,8,2,0,8,8,3,1,0,0,2,0.4,0.428571428,0.95,0.5728710804666791,21238
"Total","Jake Bird","COL",17,41,9,11,2,0,7,7,2,9,1,1,8,0.354838709,0.512195121,0.612903225,0.4764345481991768,21267
"Total","Jacob Latz","TEX",36,67,1.22727273,12,2,0,2,2,1,10,1,0,18,0.210526315,0.328358208,0.298245614,0.2838672408551881,21306
"Total","Josh Maciejewski","NYY",3,7,0,1,0,0,0,0,0,0,0,0,3,0.142857142,0.142857142,0.142857142,0.12621333769389562,21310
"Total","Tylor Megill","NYM",7,85,4.18965517,16,3,1,10,9,1,11,0,0,24,0.216216216,0.317647058,0.324324324,0.2910041297183317,21318
"Total","Parker Mushinski","HOU",7,17,4.5,4,0,0,2,2,0,0,0,1,0,0.266666666,0.294117647,0.266666666,0.2503037312451531,21324
"Total","Peter Strzelecki","CLE",7,19,2.45454545,8,2,0,1,1,1,1,0,0,1,0.444444444,0.47368421,0.722222222,0.509549595807728,21367
"Total","Joe Ryan","MIN",19,225,3.72413793,44,8,2,26,24,8,8,0,2,55,0.205607476,0.24,0.373831775,0.2651153654522366,21390
"Total","Ryan Feltner","COL",19,231,6.79470199,64,16,1,41,38,8,16,0,2,45,0.303317535,0.354978354,0.502369668,0.3685081322471817,21446
"Total","Kris Bubic","KCR",3,9,0,2,0,1,0,0,0,0,0,0,3,0.222222222,0.222222222,0.444444444,0.275402737988366,21455
"Total","Cole Sands","MIN",35,73,3.70588235,15,1,0,10,7,2,3,0,3,21,0.234375,0.287671232,0.34375,0.2768397298577714,21461
"Total","Sean Hjelle","SFG",34,99,5.625,20,1,1,15,15,6,6,2,1,21,0.222222222,0.278350515,0.455555555,0.30824951121681615,21481
"Total","Stephen Kolek","SDP",31,79,2.89285714,20,1,0,7,6,0,4,0,1,13,0.27027027,0.316455696,0.283783783,0.27247486763362644,21487
"Total","Jake Irvin","WSN",20,253,4.08648649,52,13,1,30,28,10,20,1,2,52,0.227074235,0.293650793,0.423580786,0.31003427552986906,21504
"Total","Hogan Harris","OAK",9,47,4,12,2,1,4,4,1,9,0,0,10,0.315789473,0.44680851,0.5,0.4137633151196419,21520
"Total","James McArthur","KCR",34,80,5.4,23,1,0,12,11,3,2,0,2,16,0.302631578,0.3375,0.434210526,0.3380063079297543,21527
"Total","Daniel Lynch IV","KCR",4,22,0,2,0,0,0,0,0,3,0,1,5,0.125,0.272727272,0.125,0.20718681812286377,21537
"Total","Brendon Little","TOR",20,42,2.61290323,8,0,0,3,3,1,3,0,0,10,0.205128205,0.261904761,0.282051282,0.2455310807341621,21574
"Total","Jake Cousins","NYY",10,18,2.07692308,3,0,1,1,1,0,3,0,0,4,0.2,0.333333333,0.333333333,0.30178062783347237,21620
"Total","Luis Medina","OAK",8,94,3.375,20,3,0,9,8,2,11,1,1,15,0.243902439,0.340425531,0.353658536,0.3092830533622414,21649
"Total","Elvis Peguero","MIL",34,67,3.375,15,2,1,6,6,0,5,2,1,18,0.245901639,0.313432835,0.311475409,0.26929621696472167,21652
"Total","Edward Cabrera","MIA",9,81,9.97826087,16,1,0,18,17,5,17,0,1,18,0.253968253,0.419753086,0.507936507,0.40535034515239576,21690
"Total","Javier Assad","CHC",18,207,2.89932886,39,7,1,16,16,6,19,0,2,51,0.215469613,0.294117647,0.364640883,0.29111868289171483,21741
"Total","Jose Marte","LAA",9,22,4.2631579,3,0,0,3,3,1,3,0,0,1,0.166666666,0.272727272,0.333333333,0.26794720779765735,21761
"Total","Braxton Garrett","MIA",7,38,4.5,10,2,0,5,4,1,2,0,2,8,0.294117647,0.368421052,0.44117647,0.3573891253847825,21844
"Total","Cole Ragans","KCR",19,92,3.09836066,24,6,0,7,7,1,5,0,1,20,0.282352941,0.329670329,0.388235294,0.31644639667573865,21846
"Total","Riley Pint","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21858
"Total","Alex Speas","HOU",1,4,13.49999993,1,0,0,1,1,1,1,0,0,0,0.333333333,0.5,1.333333333,0.6869740784168243,21859
"Total","George Soriano","MIA",7,17,15.75,3,1,0,7,7,2,2,0,1,1,0.23076923,0.352941176,0.769230769,0.4397071880452773,21863
"Total","Gregory Santos","SEA",4,8,9,3,1,0,1,1,0,1,0,0,2,0.428571428,0.5,0.571428571,0.4643755108118057,21894
"Total","Yerry Rodriguez","TEX",8,30,6.13636364,6,1,0,5,5,2,4,0,0,4,0.23076923,0.333333333,0.5,0.35947559475898744,21955
"Total","Camilo Doval","SFG",36,84,2.03773585,20,6,0,6,4,1,13,1,0,25,0.285714285,0.392857142,0.414285714,0.3538711207458772,21992
"Total","Luis Frias","ARI",5,10,6.75000002,3,1,0,1,1,1,3,0,0,2,0.428571428,0.6,1,0.6269384801387787,21997
"Total","John King","STL",33,67,0.55102041,14,1,0,4,1,1,3,0,1,11,0.222222222,0.268656716,0.285714285,0.24938808626203396,22051
"Total","Kyle Tyler","MIA",5,53,5.4,13,1,0,7,7,1,8,0,0,9,0.288888888,0.396226415,0.377777777,0.3500793823656046,22092
"Total","Jose Soriano","LAA",17,219,3.375,37,6,1,22,21,4,16,1,3,43,0.18877551,0.256880733,0.290816326,0.24359035437008203,22100
"Total","Cole Winn","TEX",13,26,9.52941176,6,1,0,6,6,0,2,0,1,2,0.272727272,0.346153846,0.318181818,0.29910199688031125,22113
"Total","Nick Pratto","KCR",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22117
"Total","Hunter Greene","CIN",19,227,2.38235294,34,9,1,15,15,5,20,0,9,69,0.176165803,0.278761061,0.310880829,0.2667421210656124,22182
"Total","Tobias Myers","MIL",15,153,3.63461538,38,5,1,15,14,4,14,0,1,27,0.279411764,0.34868421,0.419117647,0.3370769494458249,22191
"Total","Hans Crouse","LAA",14,25,0,3,0,0,0,0,0,4,1,0,5,0.142857142,0.28,0.142857142,0.19668389111757278,22192
"Total","MacKenzie Gore","WSN",19,102,4.02985075,28,6,1,11,10,2,10,0,1,24,0.307692307,0.382352941,0.461538461,0.3692798772278954,22201
"Total","DL Hall","MIL",3,15,5.40000001,5,1,0,2,2,0,1,0,0,2,0.384615384,0.4,0.461538461,0.365466054280599,22207
"Total","Jeremiah Estrada","SDP",31,62,1.65306122,9,2,0,3,3,1,4,0,0,21,0.157894736,0.209677419,0.245614035,0.20378820934603292,22210
"Total","Jonathan Heasley","BAL",4,8,20.25000005,5,0,0,4,3,0,0,0,0,1,0.625,0.625,0.625,0.5521833524107933,22224
"Total","Logan Gilbert","SEA",20,222,2.48275862,42,12,0,18,16,5,11,0,1,55,0.200956937,0.243243243,0.33014354,0.25128084394308897,22250
"Total","Sean Reynolds","SDP",2,4,0,1,0,0,0,0,0,1,0,0,1,0.333333333,0.5,0.333333333,0.39336778223514557,22253
"Total","Shane Baz","TBR",3,38,7.36363637,12,2,0,6,6,2,5,0,0,7,0.363636363,0.447368421,0.606060606,0.4513092637062073,22264
"Total","Tarik Skubal","DET",17,82,1.66153846,14,1,1,5,4,1,4,0,2,25,0.186666666,0.243902439,0.266666666,0.22965618822632766,22267
"Total","Owen White","TEX",2,5,45,3,1,0,5,5,0,0,0,0,0,0.6,0.6,0.8,0.6050052642822266,22273
"Total","Dylan Coleman","HOU",1,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22999258836110434,22276
"Total","Matt Sauer","KCR",13,35,5.68421053,10,3,1,4,4,0,6,0,0,4,0.357142857,0.457142857,0.535714285,0.4231450523648943,22284
"Total","Trevor Rogers","MIA",18,99,5.14285714,24,8,0,14,12,2,13,1,0,20,0.279069767,0.373737373,0.441860465,0.355395858385125,22286
"Total","Mason Englert","DET",11,30,4.05,10,5,1,4,3,1,0,0,0,1,0.333333333,0.333333333,0.666666666,0.4197909295558929,22288
"Total","Matthew Liberatore","STL",29,77,2.953125,17,3,0,7,7,2,1,0,0,16,0.22368421,0.233766233,0.342105263,0.24911498713802982,22294
"Total","Jose E. Hernandez","PIT",5,9,0,3,2,0,0,0,0,1,0,0,3,0.375,0.444444444,0.625,0.4543944795926412,22318
"Total","Colin Holderman","PIT",38,69,2.7,16,4,0,6,4,1,13,0,0,19,0.285714285,0.420289855,0.410714285,0.37359731698381726,22361
"Total","Raymond Burgos","SFG",1,3,27.00000027,2,0,0,1,1,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5889955759048462,22370
"Total","Josh Winckowski","BOS",17,88,5.5,25,4,0,14,11,3,8,3,2,12,0.333333333,0.406976744,0.506666666,0.38555498008268424,22387
"Total","Logan Gillaspie","SDP",3,9,0,2,1,0,0,0,0,0,0,0,3,0.222222222,0.222222222,0.333333333,0.23794810639487374,22461
"Total","Michel Otanez","OAK",6,13,10.79999998,3,0,0,2,2,0,4,0,1,3,0.375,0.615384615,0.375,0.47166008674181426,22533
"Total","Taj Bradley","TBR",14,171,2.16,35,7,1,12,10,5,13,0,1,54,0.222929936,0.286549707,0.375796178,0.2913377549913194,22543
"Total","Keider Montero","DET",6,72,5.60377358,18,1,1,11,11,2,4,0,2,15,0.272727272,0.333333333,0.409090909,0.32694730659325916,22630
"Total","Jack O'Loughlin","OAK",4,15,3,5,0,0,1,1,0,1,0,0,3,0.357142857,0.4,0.357142857,0.34049630562464395,22690
"Total","Carlos Hernandez","KCR",11,21,10.38461539,5,1,0,6,5,0,4,0,0,1,0.3125,0.428571428,0.375,0.35961543378375826,22713
"Total","Angel Zerpa","KCR",35,67,0.5625,16,2,0,1,1,0,2,0,2,18,0.262295081,0.303030303,0.295081967,0.26829275398543384,22717
"Total","Roansy Contreras","2 Tms",25,78,5,14,2,0,11,10,1,10,2,0,10,0.208955223,0.307692307,0.283582089,0.2606874586720216,22810
"Total","Yoendrys Gomez","NYY",4,15,0,0,0,0,0,0,0,2,0,0,5,0,0.133333333,0,0.09199703534444173,22872
"Total","Joan Adon","WSN",2,13,11.57142859,5,0,0,3,3,0,1,0,0,0,0.5,0.5,0.5,0.42562038203080493,22925
"Total","Prelander Berroa","CHW",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7211899757385254,22932
"Total","Dedniel Nunez","NYM",21,45,2.45454545,9,2,0,3,3,1,3,0,0,15,0.214285714,0.266666666,0.333333333,0.26544202698601616,23055
"Total","Eduardo Salazar","2 Tms",2,8,0,2,0,0,0,0,0,2,0,0,4,0.333333333,0.5,0.333333333,0.39336778223514557,23135
"Total","Osvaldo Bido","OAK",7,37,5.625,6,1,0,5,5,1,6,0,2,5,0.206896551,0.378378378,0.344827586,0.3360048145861239,23150
"Total","Michael Grove","LAD",25,47,6.17142857,7,0,1,8,8,1,3,0,3,17,0.170731707,0.276595744,0.292682926,0.26178765677391214,23221
"Total","Michael Mercado","PHI",4,21,14.53846155,5,2,0,7,7,3,4,0,0,1,0.294117647,0.428571428,0.94117647,0.5452259949275425,23223
"Total","Spencer Howard","2 Tms",9,69,4.76470588,15,2,1,12,9,3,5,0,0,16,0.238095238,0.289855072,0.444444444,0.3142941334973211,23252
"Total","Cody Bolton","SEA",14,32,5.14285714,9,1,0,4,4,0,2,0,0,6,0.3,0.34375,0.333333333,0.30331068858504295,23265
"Total","Janson Junk","MIL",3,12,20.25000005,7,1,0,3,3,1,1,0,0,1,0.636363636,0.666666666,1,0.7019502272208532,23301
"Total","Collin Snider","SEA",14,22,1.8,7,1,0,2,1,0,1,0,0,5,0.333333333,0.363636363,0.38095238,0.329498979178342,23307
"Total","Jose Butto","NYM",14,108,3.11538462,10,2,0,9,9,2,22,0,1,26,0.119047619,0.305555555,0.214285714,0.2577183081044091,23313
"Total","Robert Garcia","WSN",39,58,3.76744186,10,3,0,6,6,1,6,0,0,20,0.196078431,0.275862068,0.31372549,0.26332524316064243,23363
"Total","Ricky Vanasco","LAD",2,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.22087334096431732,23391
"Total","JP Sears","OAK",18,104,2.96341463,19,3,1,10,9,2,4,0,1,25,0.197916666,0.233009708,0.3125,0.23739419342244714,23429
"Total","Tom Cosgrove","SDP",14,28,6.75,4,0,0,5,5,0,2,0,2,7,0.173913043,0.296296296,0.173913043,0.2354188495212131,23443
"Total","Hunter Stratton","PIT",24,48,3.375,15,6,0,4,4,1,1,0,0,11,0.333333333,0.347826086,0.533333333,0.37748001710228296,23455
"Total","Brandon Hughes","ARI",12,28,1.28571429,5,0,0,1,1,0,1,0,1,10,0.192307692,0.25,0.192307692,0.20816552000386374,23460
"Total","Ron Marinaccio","NYY",13,41,3.375,5,2,0,5,4,1,4,0,1,12,0.138888888,0.243902439,0.277777777,0.2395630609698412,23488
"Total","Keaton Winn","SFG",12,111,6.4125,23,5,2,19,19,4,11,0,0,26,0.237113402,0.306306306,0.453608247,0.32345775226214984,23499
"Total","Aaron Ashby","MIL",2,12,0,3,1,0,2,0,1,4,0,0,2,0.375,0.583333333,0.875,0.5799468805392584,23550
"Total","Ben Brown","CHC",13,112,3.0375,21,3,0,9,9,3,11,0,1,33,0.212121212,0.294642857,0.333333333,0.2813501810388906,23590
"Total","Brett de Geus","SEA",3,5,0,0,0,0,0,0,0,0,0,1,2,0,0.2,0,0.14423799514770508,23592
"Total","Josh Walker","NYM",8,23,6.75,5,0,1,4,4,1,2,0,0,4,0.238095238,0.304347826,0.476190476,0.3340645847113236,23617
"Total","Clayton Andrews","NYY",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,2.0579185485839844,23631
"Total","Justin Bruihl","PIT",6,9,10.79999998,4,0,0,2,2,0,0,0,0,1,0.444444444,0.444444444,0.444444444,0.39266371726989746,23779
"Total","Ryan Weathers","MIA",11,60,1.84090909,11,3,0,3,3,0,5,0,2,16,0.207547169,0.3,0.264150943,0.26223890781402587,23796
"Total","Ray Kerr","ATL",9,37,4.15384615,9,3,0,4,4,1,4,0,0,10,0.272727272,0.351351351,0.454545454,0.35160581646738825,23809
"Total","Valente Bellozo","MIA",2,19,4.15384616,5,1,0,2,2,0,1,0,0,5,0.277777777,0.315789473,0.333333333,0.28852583232678863,23899
"Total","Brayan Bello","BOS",17,194,6.23076923,48,12,0,33,30,10,18,0,2,37,0.275862068,0.350515463,0.517241379,0.3737549886261065,23920
"Total","Randy Rodriguez","SFG",26,74,6.23076923,15,3,1,14,12,2,7,0,1,19,0.23076923,0.31081081,0.4,0.3106427265180124,23974
"Total","Jose Ferrer","WSN",3,3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24017
"Total","Ronny Henriquez","MIN",3,6,0,1,0,0,0,0,0,1,0,0,1,0.2,0.333333333,0.2,0.26224518815676373,24094
"Total","Kai-Wei Teng","SFG",3,13,2.45454545,2,0,0,1,1,0,1,0,0,2,0.166666666,0.23076923,0.166666666,0.1889972686767578,24282
"Total","Justin Martinez","ARI",35,72,2.89285714,10,1,0,7,6,1,11,1,0,22,0.166666666,0.291666666,0.233333333,0.24343215076016708,24453
"Total","Grayson Rodriguez","BAL",17,212,3.58860759,40,9,1,22,21,4,18,0,1,59,0.207253886,0.278301886,0.32642487,0.27009801426023805,24492
"Total","Simeon Woods Richardson","MIN",17,146,1.8,26,2,0,7,7,2,12,0,3,31,0.201550387,0.280821917,0.263565891,0.250082694504359,24494
"Total","Josiah Gray","WSN",1,11,21.59999996,5,1,0,4,4,0,1,0,0,0,0.555555555,0.545454545,0.666666666,0.49836280129172583,24580
"Total","Kyle Bradish","BAL",8,77,1.92857143,12,1,1,4,4,2,6,0,3,26,0.176470588,0.272727272,0.308823529,0.2641609272399506,24586
