Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Brandon Bielak","2 Tms",12,58,6.75,15,5,0,9,9,2,5,0,1,8,0.288461538,0.362068965,0.5,0.3731907030631756,19866
"Total","Griffin Canning","LAA",20,225,4.3875,52,3,1,28,26,9,14,0,5,39,0.25490196,0.315555555,0.411764705,0.31827731900744965,19867
"Total","Alex Faedo","DET",30,100,6.04477612,26,4,0,15,15,6,9,0,1,24,0.295454545,0.363636363,0.545454545,0.38834902373227204,19874
"Total","Kevin Ginkel","ARI",41,91,2.14285714,24,6,0,8,5,1,2,0,2,17,0.279069767,0.311111111,0.38372093,0.3049764308664534,19876
"Total","Tanner Houck","BOS",20,240,3.61046512,56,9,0,28,23,4,12,0,4,60,0.25,0.3,0.34375,0.2862864094475905,19879
"Total","Alex Lange","DET",19,52,5.55882353,9,1,0,11,7,0,6,0,2,13,0.214285714,0.34,0.238095238,0.2781646609306335,19883
"Total","Emmanuel Rivera","MIA",4,10,13.5,3,0,0,3,3,1,0,0,1,0,0.333333333,0.4,0.666666666,0.45460952520370485,19890
"Total","Ryder Ryan","PIT",12,44,6.0967742,9,4,0,7,7,1,2,0,2,8,0.236842105,0.302325581,0.421052631,0.31270664791728175,19891
"Total","Pavin Smith","ARI",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19892
"Total","Clarke Schmidt","NYY",10,109,2.92771084,21,5,1,10,9,2,10,0,2,23,0.21875,0.302752293,0.354166666,0.2920067676710426,19899
"Total","Jose Suarez","LAA",17,97,7.44827586,25,12,2,16,16,2,14,0,3,19,0.316455696,0.43298969,0.594936708,0.43481725454330444,19911
"Total","Bryan Hudson","MIL",33,120,2.20408163,16,3,0,8,8,5,8,0,2,33,0.145454545,0.216666666,0.309090909,0.2341155042250951,19924
"Total","Tony Santillan","CIN",3,8,0,1,0,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.11043667048215866,19926
"Total","Luke Williams","ATL",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931
"Total","Jesus Luzardo","MIA",11,209,4.18064516,47,7,1,24,24,6,15,0,2,40,0.247368421,0.307692307,0.389473684,0.30623195750209004,19959
"Total","Joey Wentz","DET",28,116,7.32857143,29,5,0,20,19,5,15,1,2,24,0.298969072,0.396551724,0.505154639,0.3866802894550821,19962
"Total","Tyson Miller","2 Tms",32,97,1.77631579,16,4,0,7,5,3,4,0,1,26,0.175824175,0.216494845,0.318681318,0.23338613743634568,19976
"Total","Zach Plesac","LAA",3,26,6,4,2,0,4,4,0,4,0,0,4,0.181818181,0.307692307,0.272727272,0.27088372982465303,19979
"Total","Bryse Wilson","MIL",24,198,3.70588235,35,2,0,22,21,8,10,0,4,38,0.192307692,0.248730964,0.335164835,0.25812842246844686,19990
"Total","Joel Kuhnel","HOU",1,3,27.00000027,1,0,0,1,1,0,0,0,1,0,0.5,0.666666666,0.5,0.5348944465319315,19995
"Total","Dylan Lee","ATL",30,105,2.52,21,3,0,9,7,3,11,3,0,21,0.225806451,0.304761904,0.354838709,0.28156957848399294,19996
"Total","Tyler Wells","BAL",2,28,9,9,4,1,6,6,2,1,0,0,5,0.333333333,0.357142857,0.777777777,0.4714318300996508,20000
"Total","Kenny Rosenberg","LAA",3,46,6.75,13,3,0,8,8,3,4,1,0,4,0.309523809,0.369565217,0.595238095,0.4044946948687235,20009
"Total","John Schreiber","KCR",41,87,3.85714286,16,2,0,10,9,0,8,0,2,20,0.207792207,0.295454545,0.233766233,0.2482635040174831,20020
"Total","Darren McCaughan","2 Tms",3,39,8.59090908,10,1,0,7,7,3,8,0,2,2,0.357142857,0.512820512,0.714285714,0.5049989101214286,20038
"Total","Adrian Morejon","SDP",32,98,2.7,23,8,1,7,7,0,7,1,0,25,0.255555555,0.30927835,0.366666666,0.2934189761678378,20039
"Total","Kaleb Ort","HOU",2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20061
"Total","Bailey Falter","PIT",16,272,4.08292683,56,13,0,32,31,9,23,0,0,43,0.230452674,0.292592592,0.395061728,0.299200165271759,20070
"Total","Chris Paddack","MIN",17,191,4.89130435,48,10,0,26,25,7,9,0,0,47,0.263736263,0.298429319,0.434065934,0.31719329812763875,20099
"Total","Calvin Faucher","MIA",36,101,2.95890411,22,5,1,12,8,0,8,0,2,22,0.247191011,0.32,0.325842696,0.2898342514038086,20116
"Total","Nick Nelson","PHI",2,9,4.5,4,0,1,1,1,0,0,0,0,3,0.444444444,0.444444444,0.666666666,0.47173459662331474,20153
"Total","Nate Pearson","TOR",36,98,5.72727273,25,6,0,14,14,5,8,0,1,27,0.290697674,0.346938775,0.53488372,0.3719158111786356,20160
"Total","Kyle Muller","OAK",15,89,2.45454545,20,5,0,6,6,2,6,2,0,16,0.243902439,0.292134831,0.37804878,0.2833489638635482,20167
"Total","Zach Pop","TOR",33,69,4.58490566,16,2,0,11,9,3,3,0,1,9,0.25,0.289855072,0.421875,0.3072374653125155,20185
"Total","Garrett Whitlock","BOS",3,19,2.45454545,5,1,0,1,1,0,4,0,0,5,0.333333333,0.47368421,0.4,0.39746968997152227,20191
"Total","Eli Morgan","CLE",8,29,0,4,0,1,0,0,0,3,0,0,6,0.16,0.25,0.24,0.2255551666021347,20203
"Total","Mike Baumann","2 Tms",33,86,3.09836066,13,2,0,9,7,3,9,0,2,18,0.175675675,0.279069767,0.324324324,0.2722088555956996,20206
"Total","Griffin Jax","MIN",45,99,2.33333333,15,1,1,9,7,2,4,0,0,35,0.159574468,0.191919191,0.255319148,0.19643783870369497,20253
"Total","Daysbel Hernandez","ATL",9,22,0,3,1,0,0,0,0,2,0,0,6,0.15,0.227272727,0.2,0.20022644779898904,20271
"Total","Deivi Garcia","CHW",12,36,7.71428571,9,1,0,8,6,0,7,0,0,6,0.321428571,0.444444444,0.357142857,0.3654397461149428,20276
"Total","Ben Rortvedt","TBR",1,6,9,2,0,0,1,1,1,1,0,0,1,0.4,0.5,1,0.6052316129207611,20287
"Total","Jhonathan Diaz","SEA",1,20,6.75,7,0,0,3,3,2,1,0,0,2,0.368421052,0.4,0.684210526,0.4611640840768814,20298
"Total","David Peterson","NYM",9,159,2.97247706,36,10,0,12,12,3,19,0,3,24,0.262773722,0.364779874,0.401459854,0.3418090969511548,20302
"Total","Zack Kelly","BOS",25,83,1.24615385,9,1,0,5,3,1,7,0,1,25,0.12,0.204819277,0.173333333,0.18134272313979735,20349
"Total","Ernie Clement","TOR",1,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2944977879524231,20352
"Total","Steven Wilson","CHW",30,64,4.05,15,5,0,11,6,3,5,1,2,15,0.277777777,0.34375,0.537037037,0.3627094948102558,20353
"Total","Matt Manning","DET",5,53,2.7,10,1,0,4,4,0,4,0,0,11,0.217391304,0.264150943,0.239130434,0.22583756469330699,20369
"Total","Andres Munoz","SEA",38,81,0.421875,11,2,0,3,1,0,8,1,1,28,0.154929577,0.24691358,0.183098591,0.2002319224178791,20373
"Total","Greg Weissert","BOS",41,105,2.7,27,5,0,16,8,1,4,0,0,24,0.275510204,0.295238095,0.357142857,0.2824894116038368,20375
"Total","Tyler Zuber","TBR",1,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22999258836110434,20379
"Total","Eli Villalobos","MIA",3,10,4.5,3,1,0,1,1,1,1,0,0,1,0.333333333,0.4,0.777777777,0.48894292712211607,20408
"Total","Josh Fleming","PIT",22,81,3.09836066,16,3,0,10,7,1,8,0,0,6,0.219178082,0.296296296,0.301369863,0.27103431872379635,20418
"Total","Ryan Walker","SFG",44,104,2.92771084,15,1,0,9,9,2,7,0,4,35,0.163043478,0.25,0.239130434,0.2277923203431643,20423
"Total","Enoli Paredes","MIL",14,37,1.92857143,4,1,0,2,2,0,4,0,2,6,0.129032258,0.27027027,0.161290322,0.21921109992104607,20447
"Total","J.B. Bukauskas","MIL",6,14,0,1,0,0,0,0,0,1,0,0,4,0.076923076,0.142857142,0.076923076,0.11239079492432731,20491
"Total","Casey Mize","DET",16,169,5.30357143,52,8,1,24,22,4,7,0,0,25,0.320987654,0.349112426,0.456790123,0.35016099270984263,20492
"Total","Kyle Nelson","ARI",8,17,6.23076924,4,1,0,3,3,1,1,1,0,3,0.266666666,0.294117647,0.533333333,0.3176840543746948,20515
"Total","Nick Sandlin","CLE",39,79,3.5,12,3,0,7,7,3,13,0,2,19,0.193548387,0.346153846,0.387096774,0.3289862244557112,20517
"Total","Kutter Crawford","BOS",20,231,2.91017964,49,11,2,20,18,8,16,0,3,53,0.232227488,0.294372294,0.417061611,0.3092340901816562,20531
"Total","Edwin Uceta","TBR",9,31,0,1,0,0,0,0,0,3,0,0,12,0.035714285,0.129032258,0.035714285,0.09527182771313575,20539
"Total","Grant Anderson","TEX",16,50,4.90909091,16,1,0,6,6,1,3,0,0,11,0.340425531,0.38,0.425531914,0.35509597063064574,20546
"Total","Bowden Francis","TOR",16,93,8.14285714,26,5,0,19,19,6,5,0,1,20,0.302325581,0.344086021,0.569767441,0.38775471525807537,20548
"Total","Tyler Phillips","PHI",3,38,3.72413793,11,4,0,4,4,3,0,0,0,9,0.289473684,0.289473684,0.631578947,0.3878917756833528,20629
"Total","Yusei Kikuchi","TOR",20,369,4.27413127,93,17,1,42,41,12,21,0,1,97,0.271929824,0.315068493,0.432748538,0.3247880326558466,20633
"Total","Cristopher Sanchez","PHI",19,368,2.62921348,91,18,1,29,26,3,25,0,0,72,0.266081871,0.315217391,0.350877192,0.2951741463140301,20778
"Total","Manuel Rodriguez","TBR",15,39,2.16,9,2,0,4,2,2,3,1,2,8,0.272727272,0.368421052,0.515151515,0.37491131312138326,20794
"Total","Michael Petersen","LAD",9,35,4.32,6,4,0,4,4,1,4,0,1,7,0.2,0.314285714,0.433333333,0.32727632352284025,20827
"Total","Eduard Bazardo","SEA",13,39,3.85714286,3,1,0,5,5,0,4,0,0,13,0.088235294,0.184210526,0.117647058,0.15223519425643117,20997
"Total","Jhoan Duran","MIN",31,65,3.6,12,3,0,9,6,2,7,1,1,15,0.210526315,0.307692307,0.368421052,0.29586665611714125,21029
"Total","Emmanuel Clase","CLE",45,84,1.24615385,16,3,0,6,3,1,3,0,2,17,0.207792207,0.25,0.285714285,0.2374556064605713,21032
"Total","Seth Martinez","HOU",36,111,2.76136364,17,5,0,11,9,3,7,0,3,25,0.17,0.245454545,0.31,0.24917098337953741,21045
"Total","Luis Gil","NYY",20,236,3.52840909,30,10,0,23,23,4,27,0,6,72,0.148514851,0.268085106,0.257425742,0.2464021424029736,21052
"Total","Nick Vespi","BAL",10,33,3.375,8,4,0,3,3,1,1,0,0,4,0.258064516,0.272727272,0.483870967,0.3160768115159237,21093
"Total","Alexis Diaz","CIN",35,84,3.09836066,18,4,0,8,7,0,8,0,1,16,0.24,0.321428571,0.293333333,0.2814533043475378,21132
"Total","Dany Jimenez","OAK",20,51,3.64864865,6,2,0,5,5,2,9,0,1,12,0.153846153,0.31372549,0.358974358,0.30058613477968704,21170
"Total","Humberto Castellanos","ARI",7,26,5.0625,5,2,0,3,3,0,3,0,2,3,0.25,0.384615384,0.35,0.3338027894496918,21183
"Total","Connor Brogdon","2 Tms",2,7,36,2,0,0,5,4,2,2,0,0,1,0.4,0.571428571,1.6,0.7851132324763707,21205
"Total","J.P. France","HOU",4,40,6.75,10,1,0,6,6,2,4,0,0,5,0.277777777,0.35,0.472222222,0.3579560324549675,21212
"Total","Bailey Ober","MIN",18,232,3.4137931,46,11,1,24,22,8,16,0,1,66,0.214953271,0.271551724,0.387850467,0.2871921417014352,21224
"Total","Daniel Robert","TEX",3,11,9,4,0,0,2,2,1,1,0,0,2,0.4,0.454545454,0.7,0.4907614913853732,21229
"Total","Allan Winans","ATL",2,20,12.27272726,6,3,1,6,5,0,3,0,0,2,0.352941176,0.45,0.647058823,0.46030850410461427,21238
"Total","Jake Bird","COL",20,54,4.84615385,10,2,0,8,7,0,8,0,1,7,0.227272727,0.358490566,0.272727272,0.29858562631427116,21267
"Total","Jacob Latz","TEX",39,97,5.23880597,20,1,0,15,13,4,13,2,1,19,0.240963855,0.350515463,0.397590361,0.3268743119741741,21306
"Total","Josh Maciejewski","NYY",4,20,3.6,3,1,0,2,2,1,2,0,0,4,0.166666666,0.25,0.388888888,0.27897035181522367,21310
"Total","Tylor Megill","NYM",7,72,6.89361702,18,5,0,13,12,2,5,0,2,21,0.276923076,0.347222222,0.446153846,0.34745459506909054,21318
"Total","Parker Mushinski","HOU",8,24,6.35294117,4,3,0,4,4,1,4,0,0,1,0.2,0.333333333,0.5,0.3579978495836258,21324
"Total","Peter Strzelecki","CLE",6,14,0,0,0,0,0,0,0,0,0,1,4,0,0.071428571,0,0.051513569695608954,21367
"Total","Joe Ryan","MIN",19,239,3.76744186,56,14,3,26,24,9,10,0,3,70,0.248888888,0.288702928,0.457777777,0.32003080994514244,21390
"Total","Ryan Feltner","COL",19,222,3.66666667,52,7,0,30,22,5,16,0,1,48,0.256157635,0.31081081,0.364532019,0.29818215617188465,21446
"Total","Kris Bubic","KCR",5,11,0,0,0,0,0,0,0,1,0,0,4,0,0.09090909,0,0.06272525137121027,21455
"Total","Cole Sands","MIN",38,109,2.96341463,20,4,0,9,9,1,4,0,2,32,0.196078431,0.24074074,0.264705882,0.22726637400962688,21461
"Total","Sean Hjelle","SFG",35,110,2.42307692,33,3,0,9,7,1,1,0,1,29,0.308411214,0.318181818,0.364485981,0.2987682965668765,21481
"Total","Stephen Kolek","SDP",36,106,6.75,33,5,0,19,17,4,5,0,1,22,0.333333333,0.371428571,0.505050505,0.379969444729033,21487
"Total","Jake Irvin","WSN",20,219,2.55621302,46,11,1,19,16,6,7,0,1,50,0.218009478,0.246575342,0.364928909,0.26515948228095765,21504
"Total","Hogan Harris","OAK",11,186,2.77941176,41,9,0,19,14,5,16,0,2,32,0.246987951,0.318918918,0.391566265,0.3132340221791654,21520
"Total","James McArthur","KCR",36,88,4.28571429,24,6,0,13,10,3,6,0,0,15,0.296296296,0.344827586,0.481481481,0.35763517535966016,21527
"Total","Daniel Lynch IV","KCR",5,77,8.30769231,18,3,0,17,16,6,5,0,3,10,0.260869565,0.337662337,0.565217391,0.38553933896027603,21537
"Total","Brendon Little","TOR",22,50,5.4,12,2,0,7,7,2,4,1,0,9,0.266666666,0.326530612,0.444444444,0.3285374268889427,21574
"Total","Jake Cousins","NYY",13,43,2.53125,5,1,0,5,3,2,4,0,2,16,0.135135135,0.255813953,0.324324324,0.26379428907882335,21620
"Total","Luis Medina","OAK",8,86,7.23214286,23,7,0,15,15,2,9,0,0,17,0.31081081,0.372093023,0.486486486,0.3662886189859967,21649
"Total","Elvis Peguero","MIL",39,106,3.17647059,26,3,0,10,8,3,16,1,1,21,0.292134831,0.405660377,0.426966292,0.3684628395807175,21652
"Total","Edward Cabrera","MIA",9,95,5.08695652,22,3,0,14,13,4,7,0,1,31,0.255813953,0.315789473,0.430232558,0.32430766068006817,21690
"Total","Oswaldo Cabrera","NYY",1,3,0,0,0,0,0,0,0,2,0,0,0,0,0.666666666,0,0.4599851767222087,21707
"Total","Javier Assad","CHC",18,179,3.46153846,42,11,0,17,15,6,22,0,2,30,0.274509803,0.368715083,0.464052287,0.36254285866987773,21741
"Total","Jose Marte","LAA",9,28,2.84210526,4,1,0,3,2,0,4,0,1,7,0.173913043,0.321428571,0.217391304,0.26391502576214926,21761
"Total","Braxton Garrett","MIA",7,123,5.5862069,30,6,0,19,18,4,2,0,3,26,0.254237288,0.284552845,0.406779661,0.3007585730979113,21844
"Total","Cole Ragans","KCR",20,384,3.26989619,72,14,2,36,35,7,32,0,1,117,0.206303724,0.274869109,0.318051575,0.2651829842809607,21846
"Total","Riley Pint","COL",1,4,54.00000054,2,0,0,2,2,1,1,0,0,1,0.666666666,0.75,1.666666666,0.9078474193811417,21858
"Total","Alex Speas","HOU",1,4,0,1,0,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.22087334096431732,21859
"Total","George Soriano","MIA",8,30,7.10526316,6,2,0,5,5,1,4,0,1,8,0.25,0.366666666,0.458333333,0.35685262878735863,21863
"Total","Gregory Santos","SEA",4,9,6,1,0,0,2,2,0,0,0,0,1,0.111111111,0.111111111,0.111111111,0.09816592931747437,21894
"Total","Yerry Rodriguez","TEX",11,39,9.39130434,9,2,0,8,8,3,5,0,1,6,0.272727272,0.384615384,0.606060606,0.42038172024946946,21955
"Total","Camilo Doval","SFG",36,87,5.49152542,15,3,2,12,12,1,11,0,0,26,0.2,0.298850574,0.333333333,0.2823390296135826,21992
"Total","Luis Frias","ARI",5,13,12,6,0,0,5,4,0,0,0,0,4,0.461538461,0.461538461,0.461538461,0.4077661679341243,21997
"Total","John King","STL",32,91,3.68181818,24,4,0,10,9,1,2,0,0,16,0.289156626,0.288888888,0.373493975,0.2806267374091678,22051
"Total","Kyle Tyler","MIA",5,33,2,7,1,0,2,2,0,2,0,1,6,0.233333333,0.303030303,0.266666666,0.2624286449316776,22092
"Total","Jose Soriano","LAA",17,158,4,36,8,0,19,16,4,19,0,5,32,0.272727272,0.379746835,0.424242424,0.3557934119731565,22100
"Total","Cole Winn","TEX",13,51,6.94285714,12,2,0,9,9,2,2,0,2,12,0.255319148,0.31372549,0.425531914,0.3239646799424115,22113
"Total","Nick Pratto","KCR",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.44174668192863464,22117
"Total","Hunter Greene","CIN",19,234,3.85714286,41,6,2,25,24,5,24,0,5,57,0.201970443,0.300429184,0.325123152,0.2829670527462284,22182
"Total","Tobias Myers","MIL",15,160,2.7421875,29,3,0,13,13,7,8,0,1,41,0.193333333,0.23899371,0.353333333,0.25916311088598,22191
"Total","Hans Crouse","LAA",15,35,3.11538461,4,2,0,4,3,0,4,0,1,14,0.133333333,0.257142857,0.2,0.22183334146227154,22192
"Total","MacKenzie Gore","WSN",20,345,4.25106383,78,16,1,45,37,5,31,0,6,94,0.256578947,0.334302325,0.365131578,0.3116437106631523,22201
"Total","DL Hall","MIL",3,49,10,16,1,0,10,10,3,7,0,1,10,0.390243902,0.489795918,0.634146341,0.48132142728688765,22207
"Total","Jeremiah Estrada","SDP",32,83,3.54098361,15,3,0,8,8,3,5,1,0,36,0.197368421,0.240963855,0.355263157,0.2519417775840294,22210
"Total","Jonathan Heasley","BAL",4,21,15.75,5,0,0,7,7,2,3,0,1,3,0.294117647,0.428571428,0.647058823,0.4551162123680115,22224
"Total","Logan Gilbert","SEA",20,279,3.04054054,48,11,1,28,25,10,14,1,2,69,0.183908045,0.230215827,0.348659003,0.25052588683173116,22250
"Total","Sean Reynolds","SDP",2,4,0,1,0,0,0,0,0,0,0,0,2,0.333333333,0.25,0.333333333,0.22087334096431732,22253
"Total","Shane Baz","TBR",3,25,0,5,0,0,0,0,0,2,0,0,5,0.217391304,0.28,0.217391304,0.23189689397811888,22264
"Total","Tarik Skubal","DET",19,383,2.64335664,74,18,2,30,28,9,18,0,4,115,0.205555555,0.250652741,0.341666666,0.25957650973342417,22267
"Total","Owen White","TEX",2,4,9,3,0,0,1,1,0,1,0,0,0,1,1,1,0.8351144641637802,22273
"Total","Dylan Coleman","HOU",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22276
"Total","Matt Sauer","KCR",13,45,10,12,1,0,10,10,3,5,0,1,5,0.307692307,0.4,0.564102564,0.4149071322547065,22284
"Total","Trevor Rogers","MIA",19,327,4.25675676,78,19,2,38,35,9,29,1,3,58,0.268965517,0.336391437,0.44137931,0.3359046337063327,22286
"Total","Mason Englert","DET",11,55,6.92307692,12,4,0,11,10,3,4,1,1,13,0.24,0.309090909,0.5,0.34100933538542855,22288
"Total","Matthew Liberatore","STL",30,136,5.86956522,30,9,0,21,20,5,17,1,1,25,0.263157894,0.355555555,0.47368421,0.3545423666043068,22294
"Total","Jose E. Hernandez","PIT",5,10,10.79999998,2,0,0,2,2,1,3,1,0,1,0.285714285,0.5,0.714285714,0.4801519380675422,22318
"Total","Colin Holderman","PIT",38,91,1.10958904,12,1,0,4,3,1,5,0,2,27,0.146341463,0.208791208,0.195121951,0.1872874786565592,22361
"Total","Raymond Burgos","SFG",1,4,0,1,0,0,0,0,0,1,0,0,1,0.333333333,0.5,0.333333333,0.39336778223514557,22370
"Total","Josh Winckowski","BOS",17,99,1.92857143,22,5,0,9,5,1,7,0,1,17,0.252873563,0.30927835,0.344827586,0.2890210790732472,22387
"Total","Logan Gillaspie","SDP",4,11,3.85714286,3,1,0,1,1,0,0,0,1,2,0.333333333,0.363636363,0.444444444,0.3405651179226962,22461
"Total","Michel Otanez","OAK",7,21,3.17647059,2,0,0,2,2,0,2,0,0,11,0.111111111,0.19047619,0.111111111,0.1498543932324364,22533
"Total","Taj Bradley","TBR",14,152,2.72268908,20,0,0,13,12,5,14,0,0,43,0.149253731,0.226666666,0.261194029,0.2213445460796356,22543
"Total","Keider Montero","DET",6,63,6.42857143,16,5,0,10,10,5,6,0,0,11,0.280701754,0.349206349,0.631578947,0.41302567436581566,22630
"Total","Jack O'Loughlin","OAK",4,32,5.4,8,2,0,4,4,1,4,0,0,3,0.285714285,0.375,0.464285714,0.3672304879873991,22690
"Total","Carlos Hernandez","KCR",12,31,0,5,2,0,0,0,0,4,0,0,7,0.185185185,0.29032258,0.259259259,0.2556925915902661,22713
"Total","Angel Zerpa","KCR",37,91,5.22580645,22,0,0,13,12,3,8,1,0,14,0.26506024,0.329670329,0.373493975,0.30877748794025844,22717
"Total","Roansy Contreras","2 Tms",27,111,4.37837838,28,7,0,12,12,5,11,1,2,27,0.291666666,0.372727272,0.520833333,0.38141212222773,22810
"Total","Yoendrys Gomez","NYY",4,30,9,9,3,0,5,5,2,5,0,1,4,0.391304347,0.5,0.782608695,0.5198336044947306,22872
"Total","Joan Adon","WSN",2,11,0,1,0,0,0,0,0,2,0,1,3,0.125,0.363636363,0.125,0.27133080634203827,22925
"Total","Prelander Berroa","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22932
"Total","Dedniel Nunez","NYM",23,84,2.41791045,14,3,0,8,6,2,5,1,0,30,0.177215189,0.226190476,0.29113924,0.22411213510007744,23055
"Total","Eduardo Salazar","2 Tms",2,9,0,1,0,0,1,0,0,2,0,0,3,0.142857142,0.333333333,0.142857142,0.2514943215582106,23135
"Total","Osvaldo Bido","OAK",8,61,1.76086957,10,4,0,3,3,0,5,1,3,17,0.188679245,0.295081967,0.264150943,0.2542766590913137,23150
"Total","Michael Grove","LAD",26,89,2.38235294,16,4,0,6,6,2,8,0,0,25,0.2,0.269662921,0.325,0.2640758565302645,23221
"Total","Michael Mercado","PHI",4,33,6.13636364,7,0,0,5,5,3,4,0,0,7,0.24137931,0.333333333,0.551724137,0.3778072776216449,23223
"Total","Spencer Howard","2 Tms",9,75,8.25,29,5,1,12,11,2,9,0,0,11,0.446153846,0.513513513,0.646153846,0.49681522797893835,23252
"Total","Cody Bolton","SEA",15,38,3.11538461,6,2,1,5,3,2,6,0,0,10,0.193548387,0.315789473,0.516129032,0.3486949346567455,23265
"Total","Janson Junk","MIL",3,15,4.9090909,6,1,0,2,2,0,0,0,0,2,0.428571428,0.4,0.5,0.3783670941988627,23301
"Total","Collin Snider","SEA",14,33,2,5,1,0,2,2,1,2,1,0,12,0.161290322,0.212121212,0.29032258,0.2080129999667406,23307
"Total","Jose Butto","NYM",14,94,1.75324675,15,5,0,5,5,2,4,0,3,29,0.176470588,0.236559139,0.305882352,0.240832935097397,23313
"Total","Robert Garcia","WSN",38,85,5.12068966,20,3,0,12,11,2,6,1,0,26,0.256410256,0.309523809,0.371794871,0.2962921103799199,23363
"Total","Ricky Vanasco","LAD",2,5,27,2,1,0,3,3,0,0,0,0,1,0.4,0.4,0.6,0.4283065915107727,23391
"Total","JP Sears","OAK",20,360,5.09016393,88,21,1,48,46,15,26,0,10,57,0.276729559,0.346368715,0.490566037,0.36059280497401786,23429
"Total","Tom Cosgrove","SDP",13,31,11.11764705,11,1,0,7,7,1,3,0,1,5,0.407407407,0.483870967,0.555555555,0.45350069961240214,23443
"Total","Hunter Stratton","PIT",26,72,5.30357143,12,2,0,13,11,2,4,0,1,15,0.179104477,0.236111111,0.298507462,0.23862450321515402,23455
"Total","Brandon Hughes","ARI",11,46,19.28571429,18,4,0,15,15,8,6,0,1,8,0.47368421,0.54347826,1.210526315,0.688207032887832,23460
"Total","Ron Marinaccio","NYY",13,38,2.16,7,1,0,2,2,2,5,0,2,7,0.25,0.378378378,0.5,0.3729761871131691,23488
"Total","Keaton Winn","SFG",12,127,7.84883721,33,5,3,25,25,5,9,0,4,22,0.294642857,0.365079365,0.526785714,0.3819810445346529,23499
"Total","Aaron Ashby","MIL",2,31,8.1,5,1,0,8,6,1,3,0,0,3,0.185185185,0.266666666,0.333333333,0.2678790509700775,23550
"Total","Ben Brown","CHC",14,98,2.33333333,15,5,0,7,7,1,6,0,0,30,0.168539325,0.216494845,0.258426966,0.21071570497198203,23590
"Total","Brett de Geus","SEA",4,9,5.39999999,4,1,0,1,1,0,0,0,1,0,0.5,0.555555555,0.625,0.5144121845563253,23592
"Total","Josh Walker","NYM",9,32,3.85714286,8,2,0,3,3,0,4,0,0,7,0.307692307,0.375,0.384615384,0.33052970096468925,23617
"Total","Clayton Andrews","NYY",1,2,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.3605949878692627,23631
"Total","Justin Bruihl","PIT",7,18,9,5,3,0,4,4,1,1,1,1,4,0.333333333,0.388888888,0.733333333,0.43745415701585655,23779
"Total","Ryan Weathers","MIA",12,216,3.78343949,43,9,0,25,22,8,13,1,5,46,0.22051282,0.28372093,0.389743589,0.29272063201832993,23796
"Total","Ray Kerr","ATL",10,66,6.58536585,20,5,0,10,10,3,3,0,3,17,0.33898305,0.393939393,0.576271186,0.413626927317995,23809
"Total","Valente Bellozo","MIA",2,22,4.76470588,4,1,0,3,3,1,0,0,1,5,0.19047619,0.227272727,0.38095238,0.263824311169711,23899
"Total","Brayan Bello","BOS",17,207,4.56338028,51,8,0,24,24,4,16,0,3,53,0.274193548,0.338164251,0.38172043,0.31862534445840957,23920
"Total","Randy Rodriguez","SFG",28,105,2.8051948,20,4,1,9,8,2,8,0,2,25,0.215053763,0.288461538,0.344086021,0.28068021684885025,23974
"Total","Jose Ferrer","WSN",3,7,18,3,1,0,2,2,0,1,0,0,2,0.5,0.571428571,0.666666666,0.5307148694992065,24017
"Total","Ronny Henriquez","MIN",2,7,0,1,0,0,0,0,0,0,0,0,2,0.142857142,0.142857142,0.142857142,0.12621333769389562,24094
"Total","Kai-Wei Teng","SFG",3,26,16.61538463,9,0,0,8,8,2,4,0,1,1,0.428571428,0.538461538,0.714285714,0.5300535261631012,24282
"Total","Justin Martinez","ARI",36,107,0.71052632,22,2,0,3,2,0,10,0,0,26,0.229166666,0.29906542,0.25,0.2531376085548757,24453
"Total","Grayson Rodriguez","BAL",17,209,4.40425532,52,12,1,23,23,8,14,0,4,52,0.27368421,0.334928229,0.47368421,0.349701902797918,24492
"Total","Adam Kloffenstein","STL",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24493
"Total","Simeon Woods Richardson","MIN",17,214,4.24528302,47,11,1,26,25,6,13,0,0,45,0.23857868,0.283018867,0.395939086,0.2942080028214545,24494
"Total","Josiah Gray","WSN",1,11,6.74999999,2,1,0,2,2,0,2,0,0,3,0.25,0.363636363,0.375,0.320135317065499,24580
"Total","Kyle Bradish","BAL",8,86,3.48387097,15,5,1,8,8,0,9,0,0,27,0.197368421,0.282352941,0.289473684,0.25937140478807336,24586
