Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Josh Walker","NYM",0,1,0,23,0,22.1,9.268658827291192,4.835821996847579,1.2089554992118947,0.3384615384615385,0.57926829,0.367647058,0.103448275,94.61641890914352,6.447762662463439,,4.504820852338575,4.7823015177972925,-0.08804499730467796,"Josh Walker",23617,677020
"Zach Logue","DET",0,0,0,3,0,11,8.181818891162775,1.6363637782325553,2.454545667348833,0.29411764705882354,0.55555556,0.459459459,0.25,91.0478515625,7.363637002046499,,5.5277678292645085,3.7859695916547977,-0.09127122163772583,"Zach Logue",20231,656657
"Anthony Misiewicz","- - -",2,0,0,12,0,12,6.750001626089607,5.250001264736361,1.500000361353246,0.3953488372093023,0.64655172,0.288888888,0.105263157,93.10361671447754,6.750001626089607,,5.664354618647405,6.082755305092409,-0.09692506902501918,"Anthony Misiewicz",18152,664948
"Génesis Cabrera","- - -",4,3,2,98,0,90.2,8.040443431754234,3.8713246152890752,1.2904415384296917,0.27559055118110243,0.71428571,0.406844106,0.12037037,95.98090177540416,3.9705893490144364,,4.720979142864884,4.7376117798826245,-0.09724003076553345,"Genesis Cabrera",17490,650893
"Erik Miller","SFG",2,2,0,42,9,41,9.878049699555346,4.609756526459162,1.317073293274046,0.23655913978494625,0.74519231,0.536082474,0.181818181,97.14906569809942,3.5121954487307896,,4.483877797668578,3.7540764852782678,-0.09918297082185745,"Erik Miller",26252,669062
"Jose E. Hernandez","PIT",2,4,1,57,0,56,10.607145927999374,4.178572638302784,1.6071433224241476,0.2896551724137931,0.72307692,0.363636363,0.151515151,94.59284451641614,4.821429967272443,,4.657351639926583,4.2494378481630655,-0.11416781693696976,"Jose E. Hernandez",22318,669796
"Richard Bleier","BOS",1,0,0,27,0,30.2,4.695652855366624,1.46739151730207,1.46739151730207,0.3106796116504854,0.65789474,0.552380952,0.178571428,89.18276977539062,5.282609462287452,,5.113736281413026,4.50375301171362,-0.11548691242933273,"Richard Bleier",7803,542947
"Justin Wrobleski","LAD",0,1,0,1,1,5,7.2,3.6,3.6,0.2727272727272727,0.71428571,0.416666666,0.333333333,95.1513671875,7.2,,7.966804504394531,4.515100830793381,-0.11735790222883224,"Justin Wrobleski",31204,680736
"Sean Nolin","MIA",0,0,0,1,0,3,6,6,6,0.4166666666666667,0.48387097,0.357142857,0.285714285,90.77579752604167,18,,12.588373692830405,7.779527785380681,-0.12407700717449188,"Sean Nolin",11341,543594
"Ken Waldichuk","OAK",4,9,1,35,22,141,8.42553259874162,4.5319152614443565,1.5319150179530219,0.31017369727047145,0.69600819,0.398104265,0.14117647,93.48297044223827,5.361702562835577,,5.297593716767766,5.078230565428108,-0.1273188591003418,"Ken Waldichuk",27681,686610
"Daniel Castano","MIA",0,0,0,2,0,3,12,9,6,0.45454545454545453,0.27777778,0.615384615,0.4,91.74990234375,21,,12.255040359497071,6.343959949413936,-0.13055062294006348,"Daniel Castano",19805,641447
"Jake Diekman","- - -",2,5,3,100,0,83.1,10.260002739716308,6.4800017303471416,0.7560002018738332,0.23737373737373738,0.64695009,0.472906403,0.104477611,95.27593399164842,3.888001038208285,,4.342805187099782,4.5400266676214756,-0.13724058866500854,"Jake Diekman",5003,518617
"Jhonathan Diaz","- - -",0,0,0,5,2,12.1,5.837838439718549,5.837838439718549,1.4594596099296373,0.4166666666666667,0.61643836,0.469387755,0.117647058,90.8336376953125,8.027027854613006,,6.460127890009133,6.535399594427387,-0.14036269672214985,"Jhonathan Diaz",20298,646242
"Kolton Ingram","LAA",0,0,0,5,0,5.1,11.812500704079909,8.43750050291422,3.375000201165688,0.375,0.58823529,0.352941176,0.222222222,92.5168212890625,8.43750050291422,,8.317540661245602,6.23257162176259,-0.14082621037960052,"Kolton Ingram",26068,688427
"Taylor Hearn","- - -",0,0,0,13,0,15,9.000001734495497,4.800000925064265,2.4000004625321325,0.3877551020408163,0.47244094,0.307692307,0.2,95.75087778191818,11.40000219702763,,6.321707617177018,5.059509712524269,-0.1414007805287838,"Taylor Hearn",18325,621368
"Anthony Kay","- - -",0,0,0,16,0,14.2,6.750001170418682,5.522728230342558,1.227272940076124,0.2619047619047619,0.66037736,0.295454545,0.111111111,94.70480439157197,6.1363647003806205,,5.777768069653547,6.03415435759397,-0.1440875604748726,"Anthony Kay",20387,641743
"Fernando Abad","COL",1,0,0,6,0,6.1,2.842105833777545,4.263158750666317,2.842105833777545,0.36,0.98214286,0.37037037,0.181818181,93.34080969769022,4.263158750666317,,8.149778184336174,6.916125719827925,-0.14641857147216797,"Fernando Abad",4994,472551
"Joely Rodríguez","BOS",0,1,0,22,0,22,10.227274500634367,3.2727278402029976,2.0454549001268734,0.359375,0.51724138,0.507246376,0.357142857,91.22612762451172,6.545455680405995,,4.98365001588068,3.018734107672412,-0.17199813947081566,"Joely Rodriguez",11487,570257
"Matt Dermody","BOS",0,1,0,1,1,4,2.25,2.25,4.5,0.16666666666666666,0.9375,0.5,0.5,91.78066618546195,6.75,,10.75504035949707,5.9083921134471895,-0.17452527582645416,"Matt Dermody",14844,571616
"Tyler Alexander","- - -",4,4,0,36,7,100.2,8.22516592654905,1.609271594324814,1.877483526712283,0.2945205479452055,0.65606362,0.306188925,0.139072847,89.69063782883713,5.453642625211869,,4.774907661130457,4.373245351154967,-0.1843701833859086,"Tyler Alexander",17735,641302
"Tyler Matzek","ATL",0,0,0,11,0,10,9.000001716614097,2.700000514984229,2.700000514984229,0.40625,0.54054054,0.314285714,0.23076923,93.89904477415966,9.900001888275506,,5.96680503845225,3.96079234276778,-0.19290286302566528,"Tyler Matzek",10058,554431
"Matt Krook","- - -",0,0,0,5,0,5,9.000001716614097,12.600002403259735,3.6000006866456387,0.3684210526315789,0.15151515,0.619047619,0.333333333,,23.40000446319665,,10.637394596548889,7.38212845067274,-0.19335933029651642,"Matt Krook",19315,640454
"Tim Hill","- - -",3,4,0,82,0,77.2,4.751073992024866,2.781116483136507,0.927038827712169,0.35815602836879434,0.61335404,0.638596491,0.140350877,90.87180125956633,5.214593405880951,,4.6978579110862935,4.516562730627846,-0.20232379157096148,"Tim Hill",16814,657612
"Aaron Ashby","MIL",0,2,0,2,2,8.2,5.192308073213143,7.269231302498399,2.076923229285257,0.20689655172413793,0.40983607,0.7,0.333333333,,6.230769687855771,,7.436035586814226,5.444667936727702,-0.20243118703365326,"Aaron Ashby",23550,676879
"Amir Garrett","- - -",0,1,0,33,0,29.2,11.831462449068159,7.584270800684717,1.5168541601369434,0.31343283582089554,0.84090909,0.449275362,0.166666666,95.18780723314607,3.640449984328664,,5.329065689229408,4.770254045627733,-0.2260196339339018,"Amir Garrett",14375,607237
"Michael Plassmeyer","PHI",0,1,0,1,1,3.2,9.818183520608992,0,7.363637640456744,0.38461538461538464,0.14705882,0.3125,0.375,89.18040114182692,22.090912921370233,,14.16413316017373,7.1350812227146605,-0.23671966791152954,"Michael Plassmeyer",23191,674681
"Brock Burke","TEX",5,3,0,63,0,69.1,8.17788611519999,1.9471157417142835,1.9471157417142835,0.3069306930693069,0.74324324,0.397196261,0.178571428,94.76496434176514,4.802885496228566,,5.016777032959249,4.179043694401109,-0.24545862525701523,"Brock Burke",17968,656271
"Daniel Lynch IV","KCR",3,4,0,14,12,75,5.880000149536136,2.8800000732421895,1.8000000457763683,0.24017467248908297,0.67948718,0.400826446,0.136363636,92.72686336016415,5.16000013122559,,5.681706919082943,5.417570857452413,-0.24703019857406616,"Daniel Lynch IV",21537,663738
"Kent Emanuel","MIA",0,0,0,5,0,9.1,5.785714482774546,2.892857241387273,2.892857241387273,0.25,0.64814815,0.580645161,0.3,,6.7500002299036375,,7.666804657663623,5.049212002793636,-0.25094881653785706,"Kent Emanuel",15849,592288
"Cade Povich","BAL",1,3,0,6,6,27.2,5.855422224979835,4.228916051374325,1.9518074083266117,0.2558139534883721,0.66473988,0.369565217,0.127659574,92.05497652746637,6.506024694422039,,6.311383106698517,5.9671037780867335,-0.2577507197856903,"Cade Povich",30055,700249
"Brent Headrick","MIN",3,0,1,14,0,25.2,10.519481561782793,3.506493853927598,2.4545456977493183,0.30303030303030304,0.73717949,0.180555555,0.155555555,91.78452394334532,6.311688937069676,,6.099196485460567,5.452475470514804,-0.3132578432559967,"Brent Headrick",27702,687396
"Devin Smeltzer","MIA",0,1,0,9,1,22.1,6.447761561138185,1.6119403902845462,2.820895682997956,0.3188405797101449,0.69852941,0.342105263,0.2,89.35779138513513,6.447761561138185,,6.971458481541997,5.487905175653276,-0.33667925000190735,"Devin Smeltzer",19487,656970
"Daniel Norris","CLE",0,0,0,7,0,12.2,7.8157904544366605,8.526316859385448,2.131579214846362,0.19444444444444445,0.63829787,0.394736842,0.157894736,88.71652970224056,5.684211239590298,,7.67609354584508,7.077173733194675,-0.34783703088760376,"Daniel Norris",13475,596057
"Andrew Suárez","STL",0,0,0,13,0,27.2,5.530120990258733,4.8795185208165295,2.2771086430477134,0.2857142857142857,0.54973822,0.418367346,0.166666666,92.60571487550813,7.1566271638642425,,6.941787686336226,6.16253847010147,-0.3702348470687866,"Andrew Suarez",18300,605498
"Madison Bumgarner","ARI",0,3,0,4,4,16.2,5.40000020599366,8.10000030899049,2.160000082397464,0.35,0.59322034,0.375,0.153846153,89.59771518049568,10.260000391387955,,8.055040542602546,7.514269258135944,-0.4044989049434662,"Madison Bumgarner",5524,518516
"Josh Fleming","- - -",3,1,1,35,5,80,4.725000394284758,3.2625002722442376,1.2375001032650557,0.2923076923076923,0.6988189,0.57992565,0.186440677,91.37485993214143,4.500000375509293,,5.086290318184357,4.4592057398092315,-0.40850107092410326,"Josh Fleming",20418,676596
"Clayton Andrews","- - -",0,1,0,5,0,3.2,12.272732692565238,4.909093077026095,9.81818615405219,0.5384615384615384,0.23809524,0.411764705,0.666666666,94.76739349365235,27.000011923643523,,17.156115974522667,5.62620334865782,-0.4563252180814743,"Clayton Andrews",23631,677076
"Parker Mushinski","HOU",0,0,0,24,0,25.2,6.3116891715877195,3.1558445857938597,2.10389639052924,0.2962962962962963,0.70224719,0.441860465,0.214285714,92.78305392795139,5.9610397731661795,,6.489952713030666,5.147499868965394,-0.4705030471086502,"Parker Mushinski",21324,656786
"Dylan Dodd","ATL",2,2,0,7,7,34.1,3.9320389805780422,3.1456311844624336,2.3592233883468254,0.3464566929133858,0.6928839,0.355555555,0.14516129,92.46487887814749,7.601942029117549,,6.924943408036576,6.5028407344883075,-0.5048835873603821,"Dylan Dodd",29928,689266
"Brandon Hughes","- - -",0,3,0,29,2,27.2,11.38554517754634,4.879519361805575,3.2530129078703833,0.36486486486486486,0.68292683,0.268292682,0.277777777,92.92164932642227,8.783134851250034,,7.330873904610764,4.620123274646952,-0.6165511645376682,"Brandon Hughes",23460,676714
"José Suarez","LAA",2,5,0,29,8,69,8.47826204137692,5.478261626735857,1.9565220095485203,0.35714285714285715,0.61206897,0.376681614,0.157894736,92.69569833792892,8.217392440103785,,6.1953644432349435,5.531754071522912,-0.6183810345828533,"Jose Suarez",19911,660761
"Kyle Muller","OAK",1,6,0,34,13,110.2,6.506024358026496,3.7409640058652354,1.7078313939819552,0.34444444444444444,0.6884058,0.42063492,0.154411764,93.57871342921982,6.343373749075834,,5.604703644675441,5.098664280281359,-0.6808208208531141,"Kyle Muller",20167,666205
"Joey Wentz","DET",3,14,0,51,19,142.2,8.768692448478921,4.100467691734747,1.8925235500314217,0.3325526932084309,0.65656566,0.391208791,0.161290322,93.68851412259616,6.4345800701068345,,5.447110252221579,4.823565569572125,-0.7105331420898438,"Joey Wentz",19962,666214
"Eric Lauer","MIL",4,6,0,10,9,46.2,8.292857425310183,4.628571586219637,3.0857143908130915,0.296875,0.70143885,0.25,0.216216216,91.16527381310097,6.557143080477819,,7.412183358231374,5.576783934124659,-0.8387304097414017,"Eric Lauer",19316,641778
"Wandy Peralta","- - -",6,4,4,103,0,87.1,7.3167959172361305,4.328245472167852,1.339695027099573,0.2288135593220339,0.81162325,0.555555555,0.185714285,95.68281416459517,3.4007642995604552,,5.282431824343279,4.598296106903302,-1.0578880906105042,"Wandy Peralta",14295,593974
