Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Justin Martinez","ARI",39,113,1.66666667,22,2,0,6,5,0,10,0,1,28,0.217821782,0.292035398,0.237623762,0.24597544796698917,24453
"Total","Grayson Rodriguez","BAL",18,217,4.28275862,56,12,1,23,23,8,14,0,4,52,0.282828282,0.341013824,0.474747474,0.35258920895888507,24492
"Total","Adam Kloffenstein","STL",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24493
"Total","Simeon Woods Richardson","MIN",18,224,4.63803681,52,12,1,29,28,7,14,0,0,46,0.252427184,0.297297297,0.422330097,0.3104836350088721,24494
"Total","Josiah Gray","WSN",1,11,6.74999999,2,1,0,2,2,0,2,0,0,3,0.25,0.363636363,0.375,0.3199384862726385,24580
"Total","Lyon Richardson","CIN",1,4,0,1,0,0,0,0,0,1,0,0,1,0.333333333,0.5,0.333333333,0.3933292478322983,24581
"Total","Kyle Bradish","BAL",8,86,3.48387097,15,5,1,8,8,0,9,0,0,27,0.197368421,0.282352941,0.289473684,0.2591650493004743,24586
"Total","Josh Winder","MIN",1,8,26.99999987,4,1,0,3,2,0,0,0,1,1,0.8,0.625,1,0.5782341957092285,24606
"Total","Jonathan Bowlan","KCR",1,12,27.00000007,6,0,0,4,4,3,2,0,0,2,0.6,0.666666666,1.5,0.848280131816864,24607
"Total","Victor Vodnik","COL",41,131,5.27586207,36,2,2,17,17,4,10,0,1,33,0.3,0.358778625,0.45,0.3529811651652096,24614
"Total","Owen Miller","MIL",1,5,81.00000081,3,0,0,3,3,1,1,0,0,0,0.75,0.8,1.5,0.9012367844581604,24655
"Total","Randy Vasquez","SDP",15,170,4.39534884,41,11,1,21,21,5,8,0,1,34,0.25949367,0.297619047,0.43670886,0.3159972798256647,24719
"Total","Gus Varland","LAD",6,18,4.9090909,3,1,0,3,2,1,3,0,1,3,0.214285714,0.388888888,0.5,0.38783732718891567,24737
"Total","Kyle Leahy","STL",21,86,2.82089552,17,3,0,7,7,1,4,0,0,13,0.209876543,0.244186046,0.283950617,0.23321518094040627,24763
"Total","Ryan Fernandez","STL",42,119,2.07692308,22,2,1,10,7,0,10,0,0,32,0.203703703,0.27118644,0.24074074,0.23543981071245873,24862
"Total","Ethan Roberts","CHC",5,17,3,7,3,0,1,1,0,1,0,0,2,0.4375,0.470588235,0.625,0.4699414512690376,24930
"Total","Andrew Wantz","LAA",1,5,6.75000002,1,0,0,1,1,1,0,0,0,3,0.2,0.2,0.8,0.4099860668182373,24933
"Total","Reese Olson","DET",19,197,2.88,41,12,0,19,16,1,9,0,0,40,0.220430107,0.253807106,0.301075268,0.24392431550824703,24968
"Total","Cooper Criswell","BOS",16,143,4.23529412,35,8,0,19,16,5,6,0,2,23,0.267175572,0.302816901,0.442748091,0.3190452288573896,24975
"Total","Shawn Dubin","HOU",21,72,6.06122449,17,4,0,11,11,1,7,0,2,14,0.283333333,0.361111111,0.4,0.33254460742076236,24977
"Total","Colin Selby","KCR",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24986
"Total","Kody Funderburk","MIN",24,87,6.3,20,6,0,14,14,3,5,0,3,13,0.266666666,0.325581395,0.466666666,0.33734959017398747,24993
"Total","Alex Vesia","LAD",43,108,1.95180723,13,2,0,8,6,3,13,2,0,40,0.138297872,0.24074074,0.255319148,0.2199879249311843,25007
"Total","Jacob Lopez","TBR",3,19,6.23076924,1,0,0,3,3,1,3,0,1,1,0.066666666,0.263157894,0.266666666,0.2548689120694211,25098
"Total","Tim Herrin","CLE",43,94,1.20895522,17,5,0,5,3,1,14,0,0,20,0.215189873,0.329787234,0.316455696,0.2947413642355736,25139
"Total","Joe Jacques","2 Tms",2,9,16.19999997,3,1,0,3,3,1,1,0,1,2,0.428571428,0.555555555,1,0.622256788942549,25178
"Total","Roddery Munoz","MIA",12,144,3.31132076,24,5,0,15,13,6,15,0,1,27,0.188976377,0.277777777,0.37007874,0.28564605075452065,25311
"Total","Abner Uribe","MIL",12,40,6,10,1,1,6,6,0,6,1,0,10,0.294117647,0.4,0.382352941,0.34261710674334794,25327
"Total","Nick Mears","2 Tms",38,101,7.43478261,22,9,0,21,19,1,11,0,0,29,0.252873563,0.326732673,0.390804597,0.31227710400477493,25376
"Total","Brady Singer","KCR",19,209,1.94011976,36,6,2,13,12,2,11,0,3,51,0.18556701,0.240384615,0.268041237,0.2285123011813714,25377
"Total","Sam Long","KCR",23,55,2.57142857,9,3,0,6,4,1,5,0,0,16,0.1875,0.259259259,0.3125,0.253396170006858,25379
"Total","Jhony Brito","SDP",22,90,2.36842105,31,2,0,7,5,1,4,0,0,9,0.360465116,0.388888888,0.418604651,0.35605476167466904,25386
"Total","George Kirby","SEA",21,277,2.11520737,59,15,1,19,17,3,6,0,2,62,0.220973782,0.242753623,0.318352059,0.24448495930519656,25436
"Total","Matt Waldron","SDP",22,237,4.44886364,51,9,0,31,29,6,13,0,3,51,0.231818181,0.282700421,0.354545454,0.2806970114949383,25550
"Total","Isaiah Campbell","BOS",6,15,10.12499999,5,1,0,3,3,1,1,0,0,3,0.357142857,0.4,0.642857142,0.44298309882481895,25551
"Total","Brady Basso","OAK",2,10,6.74999999,3,0,0,2,2,1,0,0,0,3,0.3,0.3,0.6,0.3815803527832031,25582
"Total","Sammy Peralta","CHW",4,19,2.07692308,3,0,0,1,1,0,4,0,0,2,0.2,0.368421052,0.2,0.2847542825498079,25589
"Total","Xzavion Curry","CLE",6,50,3.97058824,13,5,0,5,5,1,3,0,0,7,0.276595744,0.32,0.44680851,0.33159515023231506,25595
"Total","Hunter Gaddis","CLE",46,92,0.35064935,11,3,0,1,1,0,6,0,0,23,0.129411764,0.184782608,0.164705882,0.16274622860162155,25636
"Total","Declan Cronin","MIA",34,133,3.9,33,5,0,15,13,0,10,0,3,35,0.275,0.345864661,0.316666666,0.3012667060794687,25645
"Total","Justin Slaten","BOS",29,88,4.98461538,20,1,1,13,12,1,1,0,1,22,0.238095238,0.25,0.309523809,0.24225389889695428,25648
"Total","Ty Adcock","NYM",3,9,3.375,1,0,0,1,1,1,0,0,0,2,0.111111111,0.111111111,0.444444444,0.22777003712124294,25651
"Total","Nick Avila","SFG",8,29,11.81250001,10,4,1,8,7,2,3,0,0,5,0.4,0.448275862,0.88,0.5321848947426369,25667
"Total","Kevin Kelly","TBR",46,118,3.13953488,28,3,1,10,10,4,5,1,2,29,0.256880733,0.301724137,0.412844036,0.308006737543189,25679
"Total","Grae Kessinger","HOU",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25813
"Total","Luis Contreras","HOU",5,18,10.38461539,5,2,0,5,5,0,1,0,0,5,0.294117647,0.333333333,0.411764705,0.3250245617495643,25839
"Total","Noah Davis","COL",3,25,1.8,8,1,0,3,1,0,1,0,0,4,0.333333333,0.36,0.375,0.32506250143051146,25862
"Total","Hunter Brown","HOU",21,230,4.76470588,60,4,0,28,27,7,18,0,5,51,0.289855072,0.360869565,0.410628019,0.34204324172890704,25880
"Total","Bryan King","HOU",13,36,3.11538461,6,3,0,3,3,1,4,0,0,6,0.1875,0.277777777,0.375,0.2873389720916748,25890
"Total","Yennier Cano","BAL",47,110,2.42307692,22,3,0,8,7,3,14,0,1,33,0.231578947,0.336363636,0.357894736,0.31300379796461625,25911
"Total","Zack Thompson","STL",4,44,8.64,12,2,0,8,8,2,6,0,1,14,0.324324324,0.431818181,0.54054054,0.42132558064027265,25918
"Total","Casey Legumina","CIN",1,6,0,1,0,0,0,0,0,0,0,0,0,0.166666666,0.166666666,0.166666666,0.14715609947840372,25921
"Total","Darius Vines","ATL",4,41,12.96000001,13,3,0,13,12,3,3,0,1,6,0.371428571,0.414634146,0.714285714,0.46072692842018315,25928
"Total","Andrew Nardi","MIA",44,95,4.8358209,21,4,2,13,12,3,8,1,1,24,0.25,0.319148936,0.452380952,0.3279970698459174,25942
"Total","Quinn Priester","PIT",10,103,3.15584416,24,4,0,12,9,3,2,0,2,22,0.242424242,0.27184466,0.373737373,0.2816102273255876,25977
"Total","Anthony Maldonado","MIA",11,30,8.52631579,10,1,0,6,6,1,2,0,0,5,0.357142857,0.4,0.5,0.39166032870610556,26034
"Total","Easton Lucas","2 Tms",6,25,8.43750001,4,2,0,6,5,0,3,0,1,7,0.2,0.32,0.3,0.2827881646156311,26058
"Total","Beau Brieske","DET",24,78,6.38181818,18,6,0,13,13,2,6,0,2,18,0.260869565,0.333333333,0.434782608,0.33395051803344333,26079
"Total","Andre Pallante","STL",15,132,4.96551724,35,7,0,17,16,3,10,0,2,24,0.291666666,0.356060606,0.425,0.3436308123848655,26108
"Total","Amos Willingham","WSN",1,2,54.00000054,1,0,0,2,2,1,0,0,0,1,0.5,0.5,2,1.0249651670455933,26128
"Total","Blair Henley","HOU",1,4,27.00000027,2,0,0,1,1,0,1,0,0,0,0.666666666,0.75,0.666666666,0.6140633970499039,26190
"Total","Andrew Saalfrank","ARI",2,4,108.00000108,1,1,0,4,4,0,2,1,0,0,0.5,0.75,1,0.6486687858899435,26203
"Total","Tyler Fitzgerald","SFG",1,4,26.99999987,2,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4414682984352112,26208
"Total","Jackson Rutledge","WSN",2,15,4.9090909,3,2,0,2,2,1,1,0,0,6,0.214285714,0.266666666,0.571428571,0.35010417699813845,26215
"Total","Ryan Pepiot","TBR",16,164,4.07142857,30,4,0,19,19,5,11,0,1,41,0.2,0.25609756,0.326666666,0.25688686712485986,26221
"Total","Nick Robertson","STL",8,29,3.52173913,7,0,0,3,3,2,1,0,0,10,0.25,0.275862068,0.464285714,0.3174111740342502,26226
"Total","Tyler Holton","DET",39,130,3.375,27,4,1,12,12,3,8,1,0,24,0.225,0.271317829,0.35,0.26852968288585544,26231
"Total","Erik Miller","SFG",46,110,4.66666667,24,2,1,17,14,5,10,0,0,27,0.242424242,0.309090909,0.434343434,0.3216612685810436,26252
"Total","Ryne Nelson","ARI",20,227,4.29139073,66,15,4,25,24,3,13,0,2,44,0.315789473,0.356828193,0.468899521,0.3551339086982122,26253
"Total","Joey Estes","OAK",14,168,3.76229508,40,13,1,17,17,4,5,0,6,36,0.258064516,0.303571428,0.432258064,0.3173752338403747,26257
"Total","Hunter Bigge","2 Tms",5,10,4.5,2,0,0,1,1,0,2,0,0,0,0.25,0.4,0.25,0.3146633982658386,26259
"Total","Blake Walston","ARI",3,50,2.31428571,7,1,0,3,3,0,7,0,3,11,0.175,0.34,0.2,0.2710044348239899,26270
"Total","Tommy Henry","ARI",8,115,7.02739726,30,8,1,20,19,6,13,0,0,18,0.303030303,0.377192982,0.585858585,0.404865177577002,26285
"Total","Bryan Hoeing","MIA",14,73,2.64705882,21,2,0,5,5,1,4,0,0,12,0.304347826,0.342465753,0.376811594,0.31802140523309574,26304
"Total","Nick Lodolo","CIN",16,307,3.85714286,58,14,0,32,32,10,19,0,12,78,0.210144927,0.28990228,0.369565217,0.29274394904363427,26378
"Total","DJ Herz","WSN",9,137,4.45360825,31,5,1,18,16,7,9,0,1,40,0.246031746,0.301470588,0.468253968,0.3312235934769406,26389
"Total","Alek Manoah","TOR",5,46,0.81818182,4,1,0,2,1,0,5,0,2,11,0.105263157,0.239130434,0.131578947,0.19128724673519965,26410
"Total","Porter Hodge","CHC",18,53,1.92857143,6,2,0,3,3,1,6,0,0,13,0.127659574,0.226415094,0.234042553,0.2141938569410792,26413
"Total","Bradley Blalock","MIL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3451901972293854,26419
"Total","Matt Wallner","MIN",1,4,0,2,1,0,0,0,0,0,0,0,0,0.5,0.5,0.75,0.5346406400203705,26466
"Total","Angel Chivilli","COL",5,13,19.28571431,6,0,0,5,5,3,0,0,0,2,0.461538461,0.461538461,1.153846153,0.6768154456065252,26790
"Total","Anthony Molina","COL",21,104,4.74324324,28,7,0,14,13,2,6,0,1,13,0.288659793,0.336538461,0.422680412,0.33200728778655714,26952
"Total","Alec Marsh","KCR",20,182,6,43,6,2,29,28,9,17,1,1,44,0.265432098,0.335164835,0.49382716,0.3529784383036155,27451
"Total","Anthony Veneziano","KCR",2,8,6.75000002,4,1,0,1,1,0,0,0,0,1,0.5,0.5,0.625,0.48805446922779083,27453
"Total","Garrett Crochet","CHW",21,368,3.44890511,71,16,0,38,35,11,19,0,5,120,0.206997084,0.258152173,0.349854227,0.2668828149528607,27463
"Total","Reid Detmers","LAA",11,183,6,48,11,0,29,28,6,17,0,0,42,0.292682926,0.355191256,0.469512195,0.3563878076975463,27468
"Total","Emerson Hancock","SEA",9,100,6.46478873,28,3,1,21,17,8,2,0,2,16,0.294736842,0.32,0.6,0.3870798897743225,27470
"Total","Jared Shuster","CHW",23,127,4.12941177,27,4,0,14,13,4,17,0,0,19,0.247706422,0.346456692,0.394495412,0.3286180097287095,27472
"Total","Max Meyer","MIA",4,44,4.21875,11,3,1,5,5,2,1,0,1,9,0.261904761,0.295454545,0.523809523,0.34737014093182306,27474
"Total","Bryce Jarvis","ARI",43,151,2.7,30,5,0,14,11,4,15,1,4,23,0.23076923,0.324503311,0.361538461,0.3038039763768514,27477
"Total","Bobby Miller","LAD",6,61,10.8,18,3,0,16,16,3,8,0,0,7,0.339622641,0.426229508,0.566037735,0.42680247885281924,27483
"Total","Landon Knack","LAD",9,86,4.71428571,18,4,0,11,11,6,4,0,1,19,0.225,0.26744186,0.5,0.3240527676981549,27487
"Total","Spencer Strider","ATL",1,10,16.19999997,3,1,0,3,3,0,2,0,0,2,0.375,0.5,0.5,0.44022599458694456,27498
"Total","Slade Cecconi","ARI",15,138,6.12371134,38,9,0,22,22,7,6,0,1,33,0.292307692,0.326086956,0.523076923,0.3618729805600816,27500
"Total","Kyle Hurt","LAD",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4414682984352112,27514
"Total","Jared Koenig","MIL",32,108,2.84210526,21,2,1,9,8,2,11,2,3,24,0.225806451,0.327102803,0.333333333,0.2924464912641616,27517
"Total","Graham Ashcraft","CIN",15,188,4.752,46,11,0,24,22,4,13,0,6,33,0.272189349,0.34574468,0.408284023,0.33343730549863043,27552
"Total","Carmen Mlodzinski","PIT",25,79,3,19,2,0,7,6,1,8,1,1,17,0.275362318,0.354430379,0.347826086,0.3107983126090123,27572
"Total","Hayden Wesneski","CHC",25,148,4.88571429,30,4,0,22,19,8,13,0,0,37,0.222222222,0.29054054,0.429629629,0.312768583764901,27581
"Total","Davis Daniel","LAA",3,34,7.36363637,11,2,0,6,6,2,1,0,0,6,0.333333333,0.352941176,0.575757575,0.3965308578575359,27582
"Total","Zac Kristofak","LAA",1,7,0,2,1,0,2,0,0,2,0,0,0,0.5,0.571428571,0.75,0.502760478428432,27585
"Total","Logan Allen","CLE",17,304,5.60869565,79,21,3,43,43,12,31,0,2,59,0.293680297,0.369636963,0.52788104,0.3846580531730904,27589
"Total","Cody Bradford","TEX",3,46,3.97058824,9,1,0,6,5,1,1,0,0,9,0.2,0.217391304,0.288888888,0.22122810586639072,27597
"Total","Walter Pennington","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27624
"Total","Eric Orze","NYM",2,5,27,1,0,0,3,3,1,0,0,1,0,0.25,0.4,1,0.5542736291885376,27626
"Total","Nick Loftin","KCR",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27630
"Total","Mitchell Parker","WSN",19,308,4.94196429,65,14,0,41,41,12,22,0,1,60,0.230496453,0.286644951,0.407801418,0.30137544384996745,27636
"Total","Luis L. Ortiz","PIT",25,181,2.14285714,43,7,2,11,10,1,11,0,4,33,0.259036144,0.320441988,0.343373493,0.2963439130651358,27646
"Total","Brandon Eisert","TOR",2,11,7.71428573,3,1,0,2,2,0,3,0,0,0,0.375,0.545454545,0.5,0.4629673036662015,27668
"Total","Tanner Gordon","COL",3,40,13.50000001,18,4,0,11,11,5,0,0,1,8,0.461538461,0.475,0.948717948,0.5985005676746369,27669
"Total","Carson Spiers","CIN",11,102,1.05194805,19,4,0,3,3,1,5,0,1,21,0.197916666,0.245098039,0.270833333,0.2314400620320264,27685
"Total","Jack Kochanowicz","LAA",2,15,15,5,1,0,5,5,1,3,0,0,3,0.416666666,0.533333333,0.75,0.5350338180859884,27688
"Total","Louie Varland","MIN",6,58,6.17142857,15,1,0,10,8,2,6,0,1,10,0.3,0.379310344,0.44,0.35886975814556255,27691
"Total","Justin Sterner","TBR",2,9,4.5,3,1,0,2,1,0,0,0,0,2,0.375,0.333333333,0.5,0.3357221285502116,27694
"Total","Mitch Spence","OAK",23,214,4.38311688,51,9,1,26,25,7,15,0,1,35,0.258883248,0.313084112,0.421319796,0.3193372919737736,27707
"Total","Bailey Horn","BOS",8,28,6,5,1,0,4,4,0,5,2,0,6,0.217391304,0.357142857,0.260869565,0.2637889820795793,27753
"Total","Kyle Harrison","SFG",17,304,3.75,67,19,0,32,30,5,28,0,2,62,0.249070631,0.319078947,0.375464684,0.3054156095573777,27758
"Total","Yosver Zulueta","CIN",3,12,0,0,0,0,0,0,0,2,0,0,2,0,0.166666666,0,0.11506339907646179,27765
"Total","Kyle Nicolas","PIT",31,94,3.2238806,19,1,0,12,8,1,10,0,0,27,0.228915662,0.308510638,0.277108433,0.2682902381775227,27775
"Total","Bryce Elder","ATL",9,94,4.02985075,23,3,1,11,10,1,5,0,0,24,0.258426966,0.29787234,0.348314606,0.28460229140646914,27779
"Total","Brandon Pfaadt","ARI",20,248,4.13265306,41,10,1,32,30,8,13,0,0,71,0.174468085,0.217741935,0.327659574,0.23768668958256323,27782
"Total","Will Klein","KCR",5,15,2.07692308,4,2,0,1,1,0,0,0,0,4,0.266666666,0.266666666,0.4,0.28514167467753093,27787
"Total","Gavin Stone","LAD",18,232,3.35502959,61,6,1,21,21,8,8,0,1,40,0.276018099,0.301724137,0.420814479,0.3119991781382725,27792
"Total","Matt Mervis","CHC",1,5,53.99999973,3,2,0,4,4,0,0,0,0,0,0.6,0.6,1,0.6788377046585083,27845
"Total","Jared Jones","PIT",15,172,3.82677165,35,8,0,20,18,6,10,0,3,37,0.222929936,0.279069767,0.388535031,0.29043241642242257,27863
"Total","Cade Smith","CLE",47,99,2.07692308,21,6,0,6,6,1,3,0,3,30,0.225806451,0.272727272,0.322580645,0.2644470008936795,27867
"Total","Austin Kitchen","MIA",1,7,18,2,1,0,2,2,0,1,0,0,1,0.4,0.5,0.6,0.47149049242337543,27910
"Total","Daniel Palencia","CHC",7,31,6.75,5,2,0,5,5,0,6,0,1,4,0.208333333,0.387096774,0.291666666,0.32334780308508104,27914
"Total","Cristian Mena","ARI",1,9,4.5,2,0,0,1,1,1,2,0,0,1,0.285714285,0.444444444,0.714285714,0.47929196887546116,27974
"Total","Luke Little","CHC",26,58,6.23076923,7,1,0,9,9,1,12,1,4,12,0.170731707,0.396551724,0.268292682,0.3193013134755586,28036
"Total","Yilber Diaz","ARI",4,46,4.5,11,1,1,6,6,2,2,0,0,7,0.255813953,0.282608695,0.465116279,0.31538804458535236,29271
"Total","River Ryan","LAD",2,22,1.5,1,1,0,2,1,0,4,0,0,4,0.055555555,0.227272727,0.111111111,0.18259761550209738,29514
"Total","Gordon Graceffo","STL",2,18,5.78571428,4,3,0,3,3,0,1,0,0,3,0.25,0.277777777,0.4375,0.29667749338679844,29519
"Total","Ryan Loutos","STL",2,5,0,2,1,0,0,0,0,0,0,0,0,0.4,0.4,0.6,0.4277125120162964,29521
"Total","Fraser Ellard","CHW",1,3,27.00000027,0,0,0,1,1,0,2,0,0,0,0,0.666666666,0,0.46025359630584717,29530
"Total","Joe Boyle","OAK",7,48,6.75,9,1,0,10,9,2,4,0,1,13,0.225,0.29787234,0.4,0.3007673532404798,29608
"Total","Alek Jacob","SDP",1,3,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29431219895680744,29628
"Total","Robert Gasser","MIL",5,94,1.95652174,23,1,0,6,5,0,1,0,3,11,0.26744186,0.29032258,0.279069767,0.2530637088642326,29812
"Total","Nick Nastrini","CHW",6,73,8.81632653,16,1,0,17,16,5,8,0,1,15,0.25,0.342465753,0.5,0.3640975968478477,29833
"Total","Bryce Miller","SEA",20,210,2.63414634,41,6,0,17,16,3,9,0,2,52,0.207070707,0.247619047,0.282828282,0.2361610335963113,29837
"Total","Chayce McDermott","BAL",1,8,0,1,0,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.1103670746088028,29866
"Total","James Meeker","MIL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3451901972293854,29891
"Total","Andrew Abbott","CIN",21,375,3.92910448,74,19,1,42,39,18,40,0,0,68,0.221556886,0.304812834,0.446107784,0.3255283931359888,29911
"Total","Spencer Arrighetti","HOU",19,195,5,43,10,0,25,25,6,17,0,4,49,0.247126436,0.328205128,0.408045977,0.32470434720699604,29921
"Total","Grant Hartwig","NYM",4,17,9.81818181,4,0,0,4,4,1,2,0,1,2,0.285714285,0.411764705,0.5,0.40005521914538217,29946
"Total","Jordan Leasure","CHW",31,73,2.93478261,18,3,1,5,5,2,9,0,0,15,0.285714285,0.375,0.46031746,0.36481177392933106,29950
"Total","AJ Smith-Shawver","ATL",1,10,0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.3,0.26488097906112673,29960
"Total","Cade Povich","BAL",8,118,8.75675676,28,7,0,26,24,6,17,1,0,19,0.282828282,0.381355932,0.535353535,0.38785554710616416,30055
"Total","David Festa","MIN",4,38,9.34615384,11,3,0,9,9,3,2,0,0,12,0.305555555,0.342105263,0.638888888,0.4134766490835893,30056
"Total","Chase Silseth","LAA",2,10,7.71428573,3,0,0,2,2,1,0,0,0,5,0.3,0.3,0.6,0.3815803527832031,30074
"Total","Landen Roupp","SFG",9,38,9.34615384,9,4,0,10,9,1,3,0,1,11,0.264705882,0.342105263,0.470588235,0.3525463044643402,30076
"Total","Jordan Wicks","CHC",6,78,3.92727273,20,3,0,8,8,2,4,0,1,20,0.273972602,0.32051282,0.397260273,0.31530444744305736,30094
"Total","Christian Scott","NYM",9,100,3.0375,15,1,1,9,9,3,7,0,1,22,0.166666666,0.232323232,0.3,0.23616090868458603,30107
"Total","Robert Suarez","SDP",39,79,1.28571429,16,4,0,3,3,1,2,0,0,14,0.210526315,0.227848101,0.302631578,0.22994300685351407,30115
"Total","Gavin Williams","CLE",6,63,4.39534884,15,3,0,8,7,1,4,0,0,14,0.254237288,0.301587301,0.355932203,0.29032749789101736,30122
"Total","Tanner Bibee","CLE",21,198,2.94230769,32,8,0,17,17,5,10,0,3,55,0.17679558,0.228426395,0.303867403,0.23420594973007436,30134
"Total","Jack Leiter","TEX",3,25,12.46153847,8,2,0,7,6,1,3,0,1,2,0.38095238,0.48,0.619047619,0.47073776960372926,30146
"Total","Carlos Rodriguez","MIL",3,30,5.68421053,8,0,0,5,4,2,3,0,0,3,0.307692307,0.366666666,0.538461538,0.3822873810927073,30161
"Total","Mason Black","SFG",4,37,10.79999999,10,4,0,8,8,2,4,0,3,5,0.333333333,0.459459459,0.666666666,0.4751336735648078,30171
"Total","Will Warren","NYY",1,12,15.42857145,4,1,0,4,4,1,0,0,1,2,0.363636363,0.416666666,0.727272727,0.4827389419078827,30182
"Total","Spencer Bivens","SFG",10,47,1.58823529,11,3,0,2,2,2,2,0,1,10,0.25,0.29787234,0.454545454,0.3248203561661091,30226
"Total","Bryan Woo","SEA",11,98,1.0125,16,3,0,4,3,0,2,0,1,22,0.170212765,0.193877551,0.202127659,0.177012778058344,30279
"Total","Justin Wrobleski","LAD",4,58,3.52173913,10,3,0,6,6,3,5,0,0,13,0.188679245,0.258620689,0.415094339,0.29138478020141867,31204
"Total","Chris Roycroft","STL",24,81,3.6,15,2,0,9,8,1,6,0,0,18,0.202702702,0.2625,0.27027027,0.24123379737138748,31261
"Total","Ben Joyce","LAA",18,50,4.21875,9,1,0,5,5,0,7,0,2,8,0.219512195,0.36,0.243902439,0.2918931424617767,31461
"Total","Hayden Birdsong","SFG",6,51,4.05,10,1,0,7,6,4,4,0,1,14,0.222222222,0.3,0.511111111,0.34705979347229005,31635
"Total","Jonathan Cannon","CHW",13,149,2.43243243,33,8,1,11,10,2,11,0,0,24,0.240875912,0.295302013,0.357664233,0.2869443241381805,31730
"Total","Mason Miller","OAK",31,77,2.21311475,11,2,0,7,5,2,7,1,0,33,0.161764705,0.233766233,0.279411764,0.2228151465717115,31757
"Total","Orion Kerkering","PHI",39,84,1.19117647,16,3,0,4,3,0,2,0,2,21,0.202531645,0.238095238,0.240506329,0.2151034531139192,31776
"Total","Kodai Senga","NYM",1,13,5.40000001,2,0,0,2,2,1,0,0,1,5,0.166666666,0.23076923,0.416666666,0.2811003648317777,31838
"Total","Spencer Schwellenbach","ATL",10,101,3.28378378,20,4,0,9,9,2,5,0,2,31,0.212765957,0.267326732,0.319148936,0.2611708363684097,31846
"Total","Adam Mazur","SDP",8,66,7.4680851,16,3,1,13,13,3,4,0,2,11,0.266666666,0.333333333,0.5,0.3584627563303167,31900
"Total","Drew Thorpe","CHW",8,85,4.09090909,13,3,0,10,10,5,7,0,0,13,0.166666666,0.235294117,0.397435897,0.2736926506547367,31967
"Total","Jake Bloss","HOU",3,24,7.94117647,5,0,0,5,5,3,1,0,0,7,0.227272727,0.260869565,0.636363636,0.37417585175970325,33168
"Total","Hurston Waldrep","ATL",2,16,3,4,1,0,1,1,0,4,0,1,1,0.363636363,0.5625,0.454545454,0.46171219646930695,33527
"Total","Paul Skenes","PIT",13,155,2.17741936,30,4,0,11,10,5,5,0,2,55,0.202702702,0.238709677,0.331081081,0.24973291389403804,33677
"Total","Yoshinobu Yamamoto","LAD",12,146,3.34285714,34,13,0,14,13,4,6,0,0,43,0.244604316,0.273972602,0.424460431,0.2991442696688926,33825
"Total","Yuki Matsui","SDP",44,105,5.625,17,5,2,16,15,2,16,3,0,21,0.195402298,0.314285714,0.367816091,0.2901815812961728,33826
"Total","Naoyuki Uwasawa","BOS",2,9,3.85714286,1,1,0,1,1,0,1,0,0,2,0.125,0.222222222,0.25,0.21622292862998116,33828
"Total","Shota Imanaga","CHC",19,360,3.19465649,83,17,0,37,31,12,15,0,3,89,0.243401759,0.280555555,0.398826979,0.29484278046422535,33829
"Total","Yariel Rodriguez","TOR",10,92,6.42857143,20,6,1,16,15,3,10,0,2,22,0.253164556,0.347826086,0.46835443,0.35272433446801227,33838
