Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
Total,Noah Murdock,OAK,13,31,0.00,7,2,0,0,0,0,7,3,1,7,.318,.484,.409,,668716
Total,Sauryn Lao,WSN,8,23,0.00,6,3,0,0,0,2,1,0,0,2,.273,.304,.682,,666659
Total,Carl Edwards Jr.,TEX,3,8,0.00,2,0,0,0,0,1,2,0,0,2,.333,.500,.833,,605218
Total,Jose Quintana,MIL,22,134,0.00,26,3,0,0,0,6,13,0,2,30,.220,.306,.398,,500779
Total,J.P. Feyereisen,LAD,4,9,0.00,5,2,0,0,0,1,1,1,0,2,.625,.667,1.250,,656420
Total,Juan Morillo,ARI,33,67,0.00,14,3,1,0,0,0,12,0,1,19,.264,.403,.358,,666661
Total,Michael Fulmer,CHC,3,12,0.00,1,1,0,0,0,0,2,0,0,1,.100,.250,.200,,605242
Total,Austin Pope,ARI,1,4,0.00,1,0,0,0,0,0,1,0,0,0,.333,.500,.333,,687166
Total,Anthony Veneziano,STL,25,67,0.00,17,1,1,0,0,3,4,0,2,16,.288,.348,.492,,685107
Total,Andry Lara,WSN,9,30,0.00,7,1,0,0,0,0,5,0,0,6,.280,.400,.320,,691251
Total,Gabe Speier,SEA,66,112,0.00,19,4,0,0,0,3,2,0,3,42,.179,.214,.302,,642100
Total,Cade Cavalli,WSN,10,124,0.00,25,5,0,0,0,4,8,0,1,27,.221,.279,.372,,676917
Total,Cole Sulser,TBR,16,45,0.00,9,0,0,0,0,1,4,1,0,12,.220,.289,.293,,642121
Total,Carlos Vargas,SEA,62,142,0.00,27,4,1,0,0,4,8,2,0,25,.205,.248,.341,,672841
Total,Tyler Gilbert,CWS,43,104,0.00,19,6,0,0,0,1,10,0,2,28,.211,.301,.311,,656457
Total,Beau Brieske,DET,20,50,0.00,9,1,0,0,0,0,6,1,0,8,.209,.300,.233,,689225
Total,Travis Adams,MIN,17,90,0.00,27,7,1,0,0,3,11,0,2,17,.360,.444,.600,,701519
Total,Kyle Nicolas,PIT,30,70,0.00,12,4,1,0,0,0,11,0,2,17,.211,.357,.316,,693312
Total,Carson Seymour,SFG,16,76,0.00,21,4,0,0,0,3,6,0,0,10,.304,.360,.493,,693313
Total,Brandon Eisert,CWS,64,140,0.00,36,6,1,0,0,5,6,0,5,31,.283,.338,.465,,685126
Total,Chris Sale,ATL,18,98,0.00,14,0,3,0,0,2,8,0,2,32,.163,.250,.302,,519242
Total,Blake Treinen,LAD,26,54,0.00,14,2,0,0,0,3,9,3,1,14,.318,.444,.568,,595014
Total,Logan Gillaspie,SDP,2,12,0.00,3,0,0,0,0,1,2,0,0,2,.300,.417,.600,,670810
Total,Kevin Ginkel,ARI,25,49,0.00,9,1,0,0,0,2,4,0,2,16,.220,.306,.390,,656464
Total,Rowdy Tellez,TEX,1,3,0.00,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,,642133
Total,Joel Peguero,SFG,13,33,0.00,10,2,0,0,0,2,4,1,0,3,.357,.424,.643,,666711
Total,Lou Trivino,PHI,41,89,0.00,23,1,0,0,0,5,10,1,1,13,.311,.382,.527,,642152
Total,Adrian Houser,TBR,21,261,0.00,62,9,4,0,0,8,27,0,4,47,.274,.356,.456,,605288
Total,Brett de Geus,PHI,1,6,0.00,1,0,0,0,0,0,1,0,0,0,.200,.333,.200,,676969
Total,Zach Maxwell,CIN,8,15,0.00,2,1,1,0,0,0,1,0,0,7,.143,.200,.357,,687209
Total,Max Meyer,MIA,12,143,0.00,31,5,0,0,0,5,9,0,1,38,.237,.287,.389,,676974
Total,Ben Brown,CHC,25,215,0.00,57,9,1,0,0,13,14,0,3,62,.288,.344,.540,,676962
Total,Clay Holmes,NYM,33,376,0.00,72,14,1,0,0,9,44,0,6,66,.223,.325,.356,,605280
Total,Jhonathan Díaz,SEA,1,2,0.00,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,,646242
Total,Caleb Boushley,TEX,24,90,0.00,28,5,0,0,0,4,8,1,1,22,.346,.411,.556,,676961
Total,Mason Fluharty,TOR,52,102,0.00,16,7,0,0,0,2,11,1,1,34,.182,.277,.330,,689254
Total,Will Warren,NYY,33,396,0.00,91,16,3,0,0,12,47,0,0,79,.266,.350,.436,,701542
Total,Brad Lord,WSN,48,271,0.00,65,13,2,0,0,13,27,0,1,65,.270,.344,.502,,695418
Total,Alan Rangel,PHI,5,23,0.00,3,0,0,0,0,0,4,0,0,4,.158,.304,.158,,660604
Total,Dylan Dodd,ATL,23,52,0.00,15,1,1,0,0,3,4,0,0,7,.319,.365,.574,,689266
Total,Garrett Crochet,BOS,28,151,0.00,24,5,0,0,0,3,4,0,1,46,.166,.193,.262,,676979
Total,Andre Granillo,STL,13,37,0.00,12,1,1,0,0,0,2,0,0,8,.375,.378,.469,,701552
Total,Michael Tonkin,MIN,19,55,0.00,15,4,0,0,0,3,2,0,3,10,.306,.364,.571,,543859
Total,Carson Palmquist,COL,9,47,0.00,14,2,1,0,0,3,7,0,1,12,.368,.478,.711,,687223
Total,David Festa,MIN,11,114,0.00,22,5,0,0,0,3,10,0,2,27,.218,.301,.356,,701581
Total,Sean Guenther,DET,9,21,0.00,7,2,0,0,0,0,2,0,0,4,.368,.429,.474,,674944
Total,Tyler Wade,SDP,1,3,0.00,1,1,0,0,0,0,1,0,0,0,.500,.667,1.000,,642180
Total,Aroldis Chapman,BOS,41,55,0.00,8,2,0,0,0,1,1,0,0,23,.148,.164,.241,,547973
Total,Josh Walker,TOR,3,7,0.00,3,0,0,0,0,0,1,0,0,1,.500,.571,.500,,677020
Total,Devin Williams,NYY,60,120,0.00,20,4,1,0,0,4,13,0,4,35,.198,.311,.376,,642207
Total,Joey Estes,OAK,3,25,0.00,4,1,0,0,0,1,5,0,0,3,.200,.360,.400,,683155
Total,Hunter Strickland,LAA,16,43,0.00,7,1,0,0,0,1,5,1,0,5,.184,.279,.289,,519326
Total,Max Kranick,NYM,23,81,0.00,18,4,0,0,0,4,3,0,0,16,.231,.259,.436,,668820
Total,Chase Lee,DET,27,63,0.00,11,3,1,0,0,1,5,1,0,14,.193,.254,.333,,695445
Total,Alexis Díaz,ATL,15,31,0.00,7,1,1,0,0,3,7,0,1,4,.304,.484,.826,,664747
Total,Allan Winans,NYY,3,22,0.00,7,2,1,0,0,1,2,0,1,4,.389,.455,.778,,642216
Total,Jose Espada,BAL,1,5,0.00,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,,664744
Total,Tanner Houck,BOS,9,115,0.00,37,5,0,0,0,7,12,0,4,17,.378,.461,.643,,656557
Total,Jeff Hoffman,TOR,67,145,0.00,28,10,0,0,0,8,14,1,3,43,.222,.313,.492,,656546
Total,Easton McGee,MIL,9,37,0.00,10,4,0,0,0,1,3,1,0,8,.294,.351,.500,,668834
Total,Jorge López,WSN,24,52,0.00,13,1,1,0,0,1,5,0,2,6,.289,.385,.422,,605347
Total,Grant Holmes,ATL,22,250,0.00,52,10,1,0,0,7,29,1,1,50,.237,.328,.388,,656550
Total,Connor Phillips,CIN,20,41,0.00,6,2,0,0,0,2,7,0,1,14,.182,.341,.424,,683175
Total,Weston Wilson,PHI,2,6,0.00,2,0,0,0,0,0,0,0,0,0,.333,.333,.333,,642215
Total,Vidal Bruján,ATL,2,6,0.00,1,0,0,0,0,0,1,0,0,0,.200,.333,.200,,660644
Total,Jonah Bride,MIN,4,12,0.00,4,0,0,0,0,1,1,0,0,1,.400,.417,.700,,681146
Total,Ryan Yarbrough,NYY,19,88,0.00,17,2,0,0,0,4,1,0,1,19,.198,.216,.360,,642232
Total,Camilo Doval,NYY,63,128,0.00,22,5,0,0,0,2,15,1,1,36,.196,.297,.295,,666808
Total,Bryan Woo,SEA,30,371,0.00,67,14,1,0,0,12,24,0,3,89,.197,.254,.350,,693433
Total,Jayden Murray,HOU,8,19,0.00,3,0,0,0,0,0,1,0,0,2,.167,.211,.167,,681151
Total,Rob Zastryzny,MIL,25,51,0.00,9,1,0,0,0,1,3,0,0,15,.196,.240,.283,,642239
Total,Patrick Monteverde,MIA,1,9,0.00,5,1,0,0,0,0,0,0,0,2,.556,.556,.667,,687287
Total,Johan Oviedo,PIT,9,85,0.00,11,2,0,0,0,3,11,0,0,19,.151,.259,.301,,670912
Total,Alex Jackson,BAL,1,2,0.00,1,1,0,0,0,0,1,0,0,0,1.000,1.000,2.000,,656577
Total,Aaron Nola,PHI,17,250,0.00,61,11,2,0,0,14,21,0,3,55,.270,.340,.522,,605400
Total,Logan Henderson,MIL,5,60,0.00,9,1,0,0,0,3,6,0,0,18,.167,.250,.352,,701656
Total,Anthony Banda,LAD,63,112,0.00,15,4,0,0,0,2,12,0,0,28,.153,.241,.255,,607455
Total,Mitch Keller,PIT,32,376,0.00,92,21,1,0,0,13,33,0,2,69,.270,.338,.452,,656605
Total,Luis Curvelo,TEX,15,39,0.00,6,4,0,0,0,0,6,1,0,9,.194,.308,.323,,681168
Total,Chase Burns,CIN,13,98,0.00,22,8,0,0,0,4,12,0,0,34,.259,.351,.494,,695505
Total,Hunter Greene,CIN,19,207,0.00,35,11,0,0,0,9,15,0,2,69,.184,.251,.384,,668881
Total,Edwin Uceta,TBR,62,145,0.00,28,4,1,0,0,6,16,3,1,46,.226,.313,.419,,670955
Total,Chase Petty,CIN,3,13,0.00,2,0,0,0,0,0,2,0,0,4,.182,.308,.182,,695534
Total,Gavin Williams,CLE,31,363,0.00,51,11,0,0,0,13,48,0,0,93,.163,.273,.323,,668909
Total,Kevin Kelly,TBR,34,74,0.00,19,2,1,0,0,6,4,1,0,18,.275,.311,.594,,687330
Total,Nick Mears,MIL,52,95,0.00,18,2,0,0,0,5,6,1,0,16,.214,.255,.417,,683232
Total,Randy Vásquez,SDP,28,279,0.00,63,8,1,0,0,8,34,1,3,37,.264,.358,.406,,681190
Total,Trevor Richards,ARI,4,11,0.00,4,0,0,0,0,0,1,0,0,0,.444,.455,.444,,670950
Total,Adrian Morejon,SDP,66,122,0.00,17,1,0,0,0,0,3,0,0,34,.148,.168,.157,,670970
Total,Willi Castro,MIN,1,1,0.00,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,,650489
Total,Aaron Bummer,ATL,40,103,0.00,24,4,1,0,0,1,8,0,0,26,.258,.311,.355,,607481
Total,Elvin Rodríguez,BAL,6,31,0.00,9,3,0,0,0,2,1,0,0,8,.300,.323,.600,,660730
Total,Alex Lange,DET,1,2,0.00,0,0,0,0,0,0,1,0,0,1,.000,.500,.000,,656638
Total,Jackson Jobe,DET,10,104,0.00,18,4,1,0,0,4,11,0,0,19,.200,.284,.400,,695549
Total,Tanner Gordon,COL,15,178,0.00,46,8,1,0,0,10,11,0,1,36,.277,.326,.518,,685299
Total,Cristian Mena,ARI,3,14,0.00,1,0,0,0,0,0,1,0,0,6,.077,.143,.077,,691441
Total,Michael Kopech,LAD,13,22,0.00,0,0,0,0,0,0,6,0,0,5,.000,.273,.000,,656629
Total,José Ureña,LAA,19,132,0.00,30,9,1,0,0,5,15,1,0,18,.259,.344,.483,,570632
Total,Yohan Ramírez,PIT,23,58,0.00,12,1,0,0,0,2,9,1,2,17,.261,.397,.413,,670990
Total,McCade Brown,COL,7,63,0.00,17,2,0,0,0,3,11,0,5,9,.362,.524,.596,,685326
Total,Joe Ross,PHI,35,99,0.00,24,8,0,0,0,4,11,1,1,14,.282,.367,.518,,605452
Total,JoJo Romero,STL,59,104,0.00,19,3,0,0,0,0,9,0,1,27,.211,.287,.244,,668941
Total,Connor Gillispie,MIA,6,66,0.00,16,4,0,0,0,5,6,0,0,16,.276,.333,.603,,687362
Total,Andrew Saalfrank,ARI,23,36,0.00,6,2,0,0,0,0,7,1,0,5,.207,.361,.276,,685314
Total,Jacob Latz,TEX,30,117,0.00,18,3,1,0,0,3,10,0,0,23,.170,.239,.302,,656641
Total,Chase Silseth,LAA,10,18,0.00,5,1,0,0,0,1,4,1,1,3,.385,.556,.692,,681217
Total,Jordan Romano,PHI,45,83,0.00,19,3,0,0,0,5,6,1,1,27,.253,.313,.493,,605447
Total,Graham Ashcraft,CIN,59,126,0.00,26,3,0,0,0,2,11,0,0,29,.230,.298,.310,,668933
Total,José Suarez,ATL,7,38,0.00,5,2,0,0,0,1,4,0,0,11,.156,.243,.313,,660761
Total,Cal Quantrill,ATL,26,230,0.00,48,10,1,0,0,8,20,0,1,50,.230,.300,.402,,615698
Total,Orlando Ribalta,WSN,18,51,0.00,12,2,0,0,0,2,9,0,0,10,.286,.412,.476,,687377
Total,Danny Young,NYM,8,17,0.00,4,0,0,0,0,0,2,0,0,8,.267,.353,.267,,664849
Total,Ryan Helsley,NYM,57,127,0.00,32,6,0,0,0,3,11,2,0,32,.278,.341,.409,,664854
Total,Tayler Scott,HOU,23,53,0.00,12,3,2,0,0,2,10,0,1,6,.300,.442,.625,,605463
Total,Cade Gibson,MIA,40,112,0.00,22,6,1,0,0,3,13,0,2,17,.229,.333,.406,,806188
Total,Gavin Hollowell,CHC,7,18,0.00,4,1,0,0,0,1,2,0,0,4,.250,.333,.500,,668970
Total,Justin Lawrence,PIT,17,30,0.00,3,3,0,0,0,0,6,2,2,9,.136,.367,.273,,664875
Total,Blake Snell,LAD,9,56,0.00,11,3,0,0,0,0,5,0,0,18,.224,.296,.286,,605483
Total,Zack Kelly,BOS,26,70,0.00,13,5,0,0,0,0,6,1,2,11,.217,.304,.300,,677161
Total,Corbin Martin,BAL,16,43,0.00,9,1,1,0,0,2,4,0,1,10,.237,.326,.474,,656686
Total,Hayden Birdsong,SFG,21,146,0.00,34,9,2,0,0,7,21,0,1,33,.281,.386,.562,,806185
Total,Brent Headrick,NYY,17,40,0.00,9,2,0,0,0,4,2,0,1,12,.243,.300,.622,,687396
Total,Tobias Myers,MIL,20,96,0.00,23,5,0,0,0,1,9,0,1,17,.274,.344,.369,,668964
Total,Casey Legumina,SEA,44,101,0.00,20,5,0,0,0,4,14,1,0,23,.230,.337,.425,,668984
Total,Bryan Abreu,HOU,66,134,0.00,23,4,0,0,0,3,14,0,2,49,.197,.291,.308,,650556
Total,Jeffrey Springs,OAK,30,144,0.00,32,8,0,0,0,3,10,0,0,27,.241,.292,.368,,605488
Total,Yerry De los Santos,NYY,21,63,0.00,16,3,0,0,0,1,6,0,0,10,.291,.355,.400,,660787
Total,Kyle Freeland,COL,26,147,0.00,37,7,2,0,0,2,7,0,1,30,.270,.306,.394,,607536
Total,Parker Messick,CLE,7,44,0.00,11,1,0,0,0,1,1,0,0,9,.256,.273,.349,,800048
Total,Adam Mazur,MIA,6,80,0.00,20,4,0,0,0,4,7,0,1,9,.278,.350,.500,,800049
Total,Spencer Turnbull,TOR,3,14,0.00,6,0,0,0,0,1,1,0,0,3,.462,.500,.692,,605513
Total,Spencer Arrighetti,HOU,7,81,0.00,18,3,1,0,0,3,11,0,1,16,.265,.370,.471,,681293
Total,Anthony Maldonado,OAK,5,8,0.00,1,0,0,0,0,0,3,1,0,1,.200,.500,.200,,687424
Total,Zach Thompson,ATL,2,7,0.00,0,0,0,0,0,0,1,0,0,3,.000,.143,.000,,605507
Total,Trevor Megill,MIL,48,103,0.00,17,4,0,0,0,1,11,2,0,34,.187,.272,.264,,656730
Total,Tylor Megill,NYM,14,149,0.00,27,6,0,0,0,2,20,0,4,40,.221,.345,.320,,656731
Total,Eduard Bazardo,SEA,71,140,0.00,27,2,1,0,0,5,15,2,0,35,.220,.300,.374,,660825
Total,Yennier Cano,BAL,55,107,0.00,30,5,1,0,0,4,12,1,1,20,.330,.410,.538,,666974
Total,Gregory Soto,NYM,65,118,0.00,20,2,0,0,0,2,9,0,4,31,.192,.280,.269,,642397
Total,MacKenzie Gore,WSN,29,177,0.00,38,7,1,0,0,5,14,0,0,54,.235,.294,.383,,669022
Total,Rolddy Muñoz,ATL,3,10,0.00,2,0,0,0,0,1,1,0,0,4,.222,.300,.556,,691548
Total,Ryan Rolison,COL,28,82,0.00,20,3,1,0,0,3,9,0,0,11,.274,.354,.466,,669020
Total,Leo Rivas,SEA,1,3,0.00,2,0,0,0,0,0,1,0,0,0,1.000,1.000,1.000,,660844
Total,Yimi García,TOR,22,44,0.00,6,1,0,0,0,1,6,1,0,11,.162,.279,.270,,554340
Total,Brandon Woodruff,MIL,12,135,0.00,23,5,0,0,0,3,6,0,2,39,.181,.230,.291,,605540
Total,Andrew Abbott,CIN,28,174,0.00,38,10,0,0,0,2,9,0,1,40,.236,.279,.335,,671096
Total,Shane Smith,CWS,29,338,0.00,68,12,3,0,0,13,32,0,4,78,.225,.308,.414,,681343
Total,Cody Laweryson,MIN,4,18,0.00,3,0,0,0,0,0,0,0,0,5,.167,.167,.167,,689520
Total,Ryan Gusto,MIA,27,239,0.00,68,13,0,0,0,14,25,0,0,52,.321,.391,.580,,687473
Total,Anthony Misiewicz,MIN,5,10,0.00,2,0,0,0,0,1,4,0,0,1,.333,.600,.833,,664948
Total,Enyel De Los Santos,HOU,56,109,0.00,28,9,0,0,0,3,9,2,0,18,.283,.339,.465,,660853
Total,Michael King,SDP,15,173,0.00,37,8,0,0,0,6,16,0,1,46,.237,.312,.404,,650633
Total,Javier Sanoja,MIA,7,19,0.00,10,1,0,0,0,0,2,0,0,1,.588,.632,.647,,691594
Total,Seth Lugo,KCR,26,362,0.00,88,13,1,0,0,21,31,1,6,67,.272,.345,.512,,607625
Total,Cam Schlittler,NYY,14,179,0.00,35,2,0,0,0,4,21,0,0,52,.222,.313,.310,,693645
Total,Logan Allen,CLE,28,139,0.00,27,2,0,0,0,4,13,0,1,35,.220,.297,.333,,671106
Total,Mike Burrows,PIT,23,198,0.00,39,5,0,0,0,5,21,1,1,46,.225,.308,.341,,681347
Total,Eury Pérez,MIA,20,218,0.00,37,6,2,0,0,7,19,0,1,60,.188,.261,.345,,691587
Total,Erik Miller,SFG,32,48,0.00,8,0,0,0,0,0,7,0,2,11,.216,.362,.216,,669062
Total,Sammy Peralta,LAA,5,18,0.00,4,1,0,0,0,0,2,0,0,6,.267,.333,.333,,671111
Total,Bryse Wilson,CWS,20,99,0.00,29,4,1,0,0,5,15,0,1,8,.354,.459,.610,,669060
Total,Jake Eder,LAA,7,31,0.00,4,0,0,0,0,2,1,0,1,5,.143,.200,.357,,671109
Total,Sean Newcomb,OAK,43,121,0.00,24,7,0,0,0,1,11,0,2,26,.226,.308,.321,,656794
Total,Jackson Rutledge,WSN,59,142,0.00,45,6,1,0,0,11,13,0,3,18,.363,.430,.694,,671131
Total,Grant Wolfram,BAL,19,56,0.00,15,3,0,0,0,0,6,0,1,19,.313,.393,.375,,664991
Total,DL Hall,MIL,20,68,0.00,7,0,1,0,0,2,10,0,0,14,.121,.250,.259,,669084
Total,Steven Okert,HOU,63,108,0.00,18,4,0,0,0,3,5,0,1,33,.184,.224,.316,,595345
Total,Angel Chivilli,COL,40,108,0.00,26,6,0,0,0,5,10,1,2,15,.271,.352,.490,,683409
Total,Aaron Civale,CHC,23,216,0.00,47,15,0,0,0,8,22,0,3,49,.249,.335,.455,,650644
Total,Albert Suárez,BAL,5,19,0.00,4,1,0,0,0,0,1,1,1,3,.235,.316,.294,,544150
Total,José Quijada,LAA,2,3,0.00,0,0,0,0,0,0,1,0,0,1,.000,.333,.000,,650671
Total,Jorge Alcala,STL,52,106,0.00,28,8,0,0,0,7,12,1,0,24,.298,.377,.606,,660896
Total,Jeremiah Estrada,SDP,68,127,0.00,18,1,1,0,0,4,16,2,2,40,.170,.286,.311,,669093
Total,Connor Thomas,MIL,2,13,0.00,6,0,0,0,0,1,1,0,0,1,.545,.538,.818,,671162
Total,Kody Clemens,MIN,1,2,0.00,1,0,0,0,0,1,0,0,0,0,.500,.500,2.000,,665019
Total,Eric Orze,TBR,33,94,0.00,18,2,1,0,0,2,11,1,0,20,.217,.309,.337,,679358
Total,Robert Stock,BOS,2,9,0.00,2,0,0,0,0,0,4,0,0,0,.400,.667,.400,,476594
Total,Zack Wheeler,PHI,24,336,0.00,59,14,2,0,0,12,22,0,7,113,.193,.262,.370,,554430
Total,Tyler Matzek,NYY,6,15,0.00,6,1,0,0,0,0,3,0,0,1,.500,.600,.583,,554431
Total,A.J. Puk,ARI,8,13,0.00,3,1,0,0,0,1,0,0,0,6,.231,.231,.538,,640462
Total,Kyle Finnegan,DET,52,116,0.00,21,5,1,0,0,1,11,2,1,30,.204,.284,.301,,640448
Total,Hunter Harvey,KCR,11,19,0.00,1,0,0,0,0,0,1,0,0,5,.056,.105,.056,,640451
Total,Sean Manaea,NYM,14,69,0.00,17,2,1,0,0,1,0,0,2,17,.258,.279,.364,,640455
Total,Matt Krook,OAK,3,5,0.00,1,1,0,0,0,0,0,0,0,1,.250,.250,.500,,640454
Total,Gerson Garabito,TEX,3,22,0.00,7,1,0,0,0,1,1,0,0,6,.333,.364,.524,,642520
Total,Luke Little,CHC,2,6,0.00,0,0,0,0,0,0,4,0,0,2,.000,.667,.000,,681432
Total,Bruce Zimmermann,MIL,1,10,0.00,4,0,0,0,0,2,2,0,0,0,.500,.600,1.250,,669145
Total,Michael Petersen,MIA,15,37,0.00,8,1,0,0,0,3,4,2,0,8,.242,.324,.545,,656848
Total,David Peterson,NYM,28,162,0.00,34,6,0,0,0,1,6,0,4,48,.228,.275,.289,,656849
Total,Joe Rock,TBR,3,17,0.00,4,0,0,0,0,0,1,0,2,5,.286,.412,.286,,697812
Total,Jesse Chavez,ATL,4,17,0.00,7,1,0,0,0,2,4,0,0,3,.538,.647,1.077,,445926
Total,Dustin May,BOS,25,334,0.00,75,12,5,0,0,15,40,3,4,82,.261,.357,.495,,669160
Total,Joe Boyle,TBR,13,120,0.00,23,7,0,0,0,3,15,1,0,32,.219,.317,.371,,671212
Total,Drew Rasmussen,TBR,31,322,0.00,67,9,0,0,0,11,22,1,4,78,.228,.290,.371,,656876
Total,Jonathan Loáisiga,NYY,26,51,0.00,14,4,0,0,0,3,5,2,0,8,.304,.373,.587,,642528
Total,Dom Hamel,NYM,1,2,0.00,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,,687589
Total,Freddy Peralta,MIL,32,369,0.00,66,12,0,0,0,8,41,0,3,92,.204,.299,.316,,642547
Total,Paxton Schultz,TOR,12,57,0.00,13,4,0,0,0,1,7,0,0,16,.271,.351,.417,,687606
Total,Jacob Stallings,COL,1,6,0.00,2,1,0,0,0,0,0,0,0,0,.333,.333,.500,,607732
Total,Ryne Nelson,ARI,33,285,0.00,50,6,5,0,0,5,20,0,3,54,.191,.256,.309,,669194
Total,Jack Little,LAD,2,5,0.00,3,0,1,0,0,0,0,0,0,0,.600,.600,1.000,,669193
Total,Lake Bachar,MIA,49,142,0.00,22,3,3,0,0,2,19,3,1,34,.183,.296,.308,,669199
Total,Frankie Montas,NYM,9,89,0.00,25,7,0,0,0,6,7,0,0,14,.309,.364,.617,,593423
Total,Emmanuel Rivera,BAL,1,4,0.00,3,0,0,0,0,1,1,0,0,0,1.000,1.000,2.000,,656896
Total,Ranger Suarez,PHI,21,131,0.00,27,2,0,0,0,4,4,0,5,39,.221,.275,.336,,624133
Total,Dugan Darnell,COL,7,20,0.00,1,0,0,0,0,0,2,0,0,3,.056,.150,.056,,699911
Total,Alek Jacob,SDP,23,57,0.00,14,2,0,0,0,2,4,0,0,5,.275,.316,.431,,689690
Total,Félix Bautista,BAL,33,73,0.00,9,2,0,0,0,1,12,0,0,22,.148,.288,.230,,642585
Total,Keegan Akin,BAL,57,106,0.00,27,4,0,0,0,4,11,0,0,26,.287,.358,.457,,669211
Total,Pierce Johnson,ATL,60,110,0.00,24,3,1,0,0,4,16,2,0,19,.255,.364,.436,,572955
Total,Eli Morgan,CHC,7,18,0.00,6,4,0,0,0,1,1,0,0,3,.353,.389,.765,,669212
Total,Corbin Burnes,ARI,11,148,0.00,26,9,0,0,0,1,18,1,3,38,.208,.320,.304,,669203
Total,Luis García,LAA,53,101,0.00,22,4,0,0,0,0,14,5,0,20,.256,.356,.302,,472610
Total,Kyle Leahy,STL,58,163,0.00,36,7,0,0,0,3,19,1,0,37,.252,.337,.364,,681517
Total,Brooks Raley,NYM,20,33,0.00,3,1,0,0,0,0,3,0,1,10,.103,.212,.138,,548384
Total,Philip Abner,ARI,5,11,0.00,3,1,0,0,0,0,1,0,0,5,.300,.364,.400,,691769
Total,Bryce Elder,ATL,28,335,0.00,71,11,2,0,0,10,32,1,2,67,.239,.313,.391,,693821
Total,Didier Fuentes,ATL,4,30,0.00,10,2,0,0,0,3,3,0,0,3,.370,.433,.778,,800311
Total,Tanner Scott,LAD,43,65,0.00,15,2,2,0,0,5,5,0,1,17,.259,.323,.621,,656945
Total,Michel Otañez,OAK,4,8,0.00,0,0,0,0,0,0,2,0,1,2,.000,.375,.000,,671305
Total,Dean Kremer,BAL,31,381,0.00,88,19,3,0,0,14,24,0,1,74,.249,.297,.438,,665152
Total,Bennett Sousa,HOU,35,68,0.00,9,3,0,0,0,1,4,0,0,25,.145,.191,.242,,656986
Total,Kenta Maeda,DET,6,16,0.00,4,1,0,0,0,1,2,0,0,4,.286,.375,.571,,628317
Total,Ian Seymour,TBR,18,79,0.00,13,2,0,0,0,3,5,1,1,22,.178,.241,.329,,693855
Total,Dylan Lee,ATL,65,119,0.00,22,2,0,0,0,5,7,0,0,35,.200,.246,.355,,669276
Total,Joe Mantiply,ARI,9,26,0.00,12,3,0,0,0,4,1,0,0,4,.480,.500,1.080,,573009
Total,Grant Taylor,CWS,36,89,0.00,17,3,0,0,0,0,12,1,0,29,.227,.330,.267,,691799
Total,Anthony Molina,COL,17,77,0.00,28,5,0,0,0,8,5,0,0,9,.400,.440,.814,,683627
Total,Trey Yesavage,TOR,3,35,0.00,5,1,0,0,0,0,4,0,0,11,.161,.257,.194,,702056
Total,Justin Steele,CHC,4,30,0.00,5,1,0,0,0,0,2,0,1,6,.185,.267,.222,,657006
Total,Edgardo Henriquez,LAD,18,24,0.00,5,2,0,0,0,2,1,0,0,7,.227,.250,.591,,683618
Total,Dedniel Núñez,NYM,10,19,0.00,2,0,0,0,0,1,6,0,0,3,.154,.421,.385,,673380
Total,José Fermin,LAA,37,69,0.00,11,2,0,0,0,6,12,2,0,17,.193,.333,.544,,820862
Total,Sean Reynolds,SDP,19,48,0.00,8,0,0,0,0,3,10,0,1,12,.216,.396,.459,,669308
Total,Nick Pivetta,SDP,31,354,0.00,60,12,1,0,0,7,27,1,0,93,.185,.246,.293,,601713
Total,Robert Suarez,SDP,67,137,0.00,28,4,1,0,0,2,13,2,1,34,.230,.307,.328,,663158
Total,Logan Gilbert,SEA,25,270,0.00,49,8,1,0,0,9,17,0,3,84,.197,.257,.345,,669302
Total,Noah Cameron,KCR,21,135,0.00,20,5,1,0,0,5,9,0,1,27,.161,.224,.339,,702070
Total,Thomas Harrington,PIT,3,17,0.00,8,2,0,0,0,1,2,0,0,5,.571,.588,.929,,802419
Total,Génesis Cabrera,MIN,37,78,0.00,13,4,0,0,0,3,8,0,2,13,.197,.295,.394,,650893
Total,Dennis Santana,PIT,62,112,0.00,14,3,0,0,0,1,11,0,0,23,.143,.223,.204,,642701
Total,Erik Swanson,TOR,6,13,0.00,1,1,0,0,0,0,3,0,0,0,.111,.308,.222,,657024
Total,Cristopher Sánchez,PHI,30,173,0.00,30,4,0,0,0,1,8,0,4,48,.189,.246,.233,,650911
Total,Touki Toussaint,LAA,1,5,0.00,3,0,0,0,0,0,0,0,0,0,.600,.600,.600,,657053
Total,Tyler Wells,BAL,4,47,0.00,12,3,0,0,0,4,2,0,0,11,.267,.298,.600,,669330
Total,Wade Miley,CIN,3,16,0.00,2,0,0,0,0,0,0,0,0,2,.133,.133,.133,,489119
Total,Charlie Morton,DET,32,344,0.00,72,16,3,0,0,10,43,2,11,85,.257,.371,.443,,450203
