Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
Total,Kyle Manzardo,CLE,66,95,86,16,7,3,1,5,0,14,7,0,25,1,1,0,2,0,0,.186,700932
Total,Kyle Teel,CWS,40,52,43,8,6,2,0,0,0,1,7,0,20,1,0,1,0,0,0,.186,691019
Total,Jonatan Clase,TOR,16,31,27,5,5,0,0,0,0,2,4,0,5,0,0,0,0,0,0,.185,682729
Total,Derek Hill,CWS,35,63,54,10,6,3,0,1,0,5,5,0,21,2,0,2,0,0,0,.185,656537
Total,Paul DeJong,WSN,29,69,65,12,5,2,0,5,0,11,3,0,28,0,1,0,2,0,0,.185,657557
Total,Nolan Jones,CLE,52,85,76,14,13,1,0,0,0,6,6,0,32,2,0,1,3,0,0,.184,666134
Total,Ryan McMahon,NYY,69,129,114,21,16,3,0,2,0,9,12,0,41,2,1,0,0,0,0,.184,641857
Total,Connor Norby,MIA,51,101,87,16,11,3,0,2,0,4,13,0,27,1,0,0,1,0,0,.184,681393
Total,Luis Urías,OAK,36,68,60,11,10,0,0,1,0,3,6,0,7,1,0,0,2,0,0,.183,649966
Total,Luis Matos,SFG,38,86,82,15,6,4,0,5,0,12,4,0,13,0,0,0,4,0,0,.183,682641
Total,Trent Grisham,NYY,87,155,132,24,16,1,0,7,0,18,21,0,41,2,0,0,4,0,0,.182,663757
Total,Carson Williams,TBR,19,37,33,6,3,0,0,3,0,4,4,0,15,0,0,0,1,0,0,.182,700246
Total,Jhonkensy Noel,CLE,50,86,83,15,10,1,0,4,0,6,2,0,32,0,1,0,2,0,0,.181,678877
Total,Jac Caglianone,KCR,38,67,61,11,6,1,1,3,0,5,4,0,15,2,0,0,2,0,0,.180,695506
Total,Connor Wong,BOS,26,46,39,7,6,1,0,0,0,2,6,0,12,0,1,0,1,0,0,.179,657136
Total,Luis García Jr.,WSN,68,107,95,17,13,4,0,0,0,9,6,0,18,1,5,0,2,0,0,.179,671277
Total,Denzel Clarke,OAK,18,31,28,5,1,2,1,1,0,2,2,0,12,0,0,1,1,0,0,.179,672016
Total,Oscar Gonzalez,SDP,14,29,28,5,4,1,0,0,0,2,1,0,8,0,0,0,0,0,0,.179,660757
Total,Gavin Lux,CIN,47,63,56,10,9,1,0,0,0,6,7,0,19,0,0,0,0,0,0,.179,666158
Total,Travis d'Arnaud,LAA,29,48,45,8,4,2,0,2,0,3,2,0,16,1,0,0,0,0,0,.178,518595
Total,Donovan Solano,TEX,56,101,96,17,14,1,1,1,0,8,3,0,25,1,1,0,7,0,0,.177,456781
Total,David Fry,CLE,60,120,113,20,10,4,0,6,0,20,5,0,44,2,0,0,2,0,0,.177,681807
Total,Maximo Acosta,MIA,10,20,17,3,3,0,0,0,0,1,2,0,7,1,0,0,0,0,0,.176,691185
Total,Everson Pereira,TBR,14,36,34,6,3,1,0,2,0,5,2,0,17,0,0,0,0,0,0,.176,677592
Total,Esteury Ruiz,LAD,10,18,17,3,2,0,0,1,0,2,1,0,7,0,0,0,0,0,0,.176,665923
Total,Andrés Giménez,TOR,51,86,80,14,9,4,0,1,0,8,4,0,18,2,0,0,2,0,0,.175,665926
Total,Matt Gorski,PIT,10,23,23,4,2,0,1,1,0,1,0,0,9,0,0,0,1,0,0,.174,685301
Total,Michael Helman,TEX,25,50,46,8,3,2,0,3,0,11,2,0,11,1,0,1,0,0,0,.174,680737
Total,Yoán Moncada,LAA,19,27,23,4,3,1,0,0,0,1,2,0,6,1,1,0,0,0,0,.174,660162
Total,Josh Rojas,CWS,22,30,29,5,3,2,0,0,0,3,0,0,8,0,0,1,0,0,0,.172,668942
Total,Dalton Rushing,LAD,25,41,35,6,6,0,0,0,0,6,3,0,15,1,2,0,0,0,0,.171,687221
Total,Bo Naylor,CLE,58,85,76,13,10,1,0,2,0,5,7,0,13,0,1,1,1,0,0,.171,666310
Total,Luke Keaschall,MIN,32,66,59,10,6,3,0,1,0,7,3,0,15,3,1,0,1,0,0,.169,807712
Total,Austin Hedges,CLE,38,89,77,13,9,2,0,2,0,5,10,0,24,0,1,1,0,0,0,.169,595978
Total,Nathaniel Lowe,BOS,94,171,155,26,16,7,1,2,0,10,15,0,51,0,1,0,2,0,0,.168,663993
Total,Cavan Biggio,KCR,6,9,6,1,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,.167,624415
Total,Carter Jensen,KCR,11,14,12,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.167,695600
Total,Drew Millas,WSN,9,13,12,2,1,1,0,0,0,2,1,0,5,0,0,0,0,0,0,.167,686452
Total,Dylan Moore,TEX,71,132,114,19,13,0,0,6,0,13,15,0,50,1,2,0,0,0,0,.167,664238
Total,Ronny Simon,PIT,10,14,12,2,2,0,0,0,0,1,1,0,2,0,0,1,0,0,0,.167,682927
Total,Pavin Smith,ARI,20,24,18,3,3,0,0,0,0,0,6,0,9,0,0,0,1,0,0,.167,656976
Total,Will Wagner,SDP,16,20,18,3,2,1,0,0,0,0,1,0,4,0,0,1,0,0,0,.167,695238
Total,Josh Lowe,TBR,74,125,115,19,13,5,0,1,0,7,8,0,39,1,1,0,3,0,0,.165,666139
Total,Eugenio Suárez,SEA,83,184,159,26,6,7,0,13,0,23,20,1,57,2,3,0,1,0,0,.164,553993
Total,Colt Keith,DET,30,46,43,7,6,1,0,0,0,1,3,0,12,0,0,0,1,0,0,.163,690993
Total,Riley Adams,WSN,41,97,87,14,9,2,0,3,0,5,6,0,39,4,0,0,3,0,0,.161,656180
Total,Max Schuemann,OAK,39,65,56,9,7,2,0,0,0,4,7,0,7,1,0,1,3,0,0,.161,680474
Total,Eric Haase,MIL,13,26,25,4,3,0,0,1,0,2,1,0,10,0,0,0,1,0,0,.160,606992
Total,Jesús Sánchez,HOU,53,75,69,11,7,3,0,1,0,4,4,0,21,2,0,0,1,0,0,.159,660821
Total,Miguel Amaya,CHC,13,21,19,3,2,0,0,1,0,1,1,0,8,0,0,1,0,0,0,.158,665804
Total,David Hamilton,BOS,18,20,19,3,3,0,0,0,0,2,0,0,6,1,0,0,1,0,0,.158,666152
Total,Max Muncy,LAD,51,80,70,11,6,2,0,3,0,10,7,0,22,2,1,0,2,0,0,.157,571970
Total,Tyler O'Neill,BAL,25,59,51,8,4,0,0,4,0,8,6,1,18,1,1,0,0,0,0,.157,641933
Total,Jorge Barrosa,ARI,22,44,39,6,3,2,0,1,0,5,2,0,11,1,2,0,1,0,0,.154,678489
Total,Vinny Capra,CWS,26,56,52,8,7,0,0,1,0,4,0,0,14,1,1,2,3,0,0,.154,681962
Total,Bryan De La Cruz,ATL,8,13,13,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,.154,650559
Total,Blake Dunn,CIN,17,35,26,4,2,2,0,0,0,4,5,0,13,4,0,0,1,0,0,.154,694362
Total,Marcelo Mayer,BOS,18,27,26,4,3,0,1,0,0,1,1,0,10,0,0,0,0,0,0,.154,691785
Total,Kameron Misner,TBR,32,42,39,6,4,1,0,1,0,3,2,0,16,1,0,0,0,0,0,.154,670224
Total,Luis Vázquez,BAL,15,26,26,4,3,0,0,1,0,2,0,0,8,0,0,0,0,0,0,.154,676679
Total,Josh Bell,WSN,73,120,106,16,9,2,1,4,0,10,14,0,28,0,0,0,6,0,0,.151,605137
Total,Daniel Schneemann,CLE,43,62,53,8,7,1,0,0,0,4,7,0,22,1,1,0,0,0,0,.151,682177
Total,Dylan Beavers,BAL,17,25,20,3,1,1,0,1,0,4,5,0,4,0,0,0,0,0,0,.150,687637
Total,Jeimer Candelario,CIN,12,24,20,3,0,1,0,2,0,6,2,0,2,0,2,0,0,0,0,.150,600869
Total,Lane Thomas,CLE,21,47,40,6,4,0,0,2,0,5,6,0,12,0,1,0,1,0,0,.150,657041
Total,Drew Waters,KCR,27,44,40,6,6,0,0,0,0,1,3,0,13,1,0,0,0,0,0,.150,671221
Total,Nacho Alvarez Jr.,ATL,29,55,47,7,5,2,0,0,0,6,5,0,14,1,1,1,0,0,0,.149,805373
Total,Jake Rogers,DET,24,36,27,4,1,2,0,1,0,6,6,0,10,1,2,0,1,0,0,.148,668670
Total,Connor Joe,CIN,27,40,34,5,4,1,0,0,0,2,4,0,8,1,1,0,1,0,0,.147,656582
Total,Tyler Locklear,ARI,18,37,34,5,3,0,0,2,0,4,2,0,16,1,0,0,1,0,0,.147,682988
Total,Anthony Santander,TOR,28,55,48,7,5,2,0,0,0,3,7,0,20,0,0,0,0,0,0,.146,623993
Total,Samuel Basallo,BAL,18,25,21,3,2,0,0,1,0,1,3,0,5,1,0,0,1,0,0,.143,694212
Total,Alex Freeland,LAD,9,16,14,2,2,0,0,0,0,0,2,0,8,0,0,0,0,0,0,.143,690976
Total,Corey Julks,CWS,4,8,7,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,.143,667452
Total,Jacob Melton,HOU,7,15,14,2,2,0,0,0,0,1,1,0,5,0,0,0,2,0,0,.143,689200
Total,Alan Roden,MIN,19,26,21,3,2,0,0,1,0,1,3,0,3,2,0,0,0,0,0,.143,702176
Total,Aaron Schunk,COL,9,21,21,3,3,0,0,0,0,0,0,0,7,0,0,0,1,0,0,.143,668845
Total,Alex Verdugo,ATL,17,31,28,4,4,0,0,0,0,1,2,0,6,1,0,0,1,0,0,.143,657077
Total,Henry Davis,PIT,37,62,57,8,5,0,0,3,0,5,5,0,15,0,0,0,1,0,0,.140,680779
Total,Mike Yastrzemski,KCR,66,104,94,13,9,2,0,2,0,9,7,0,22,1,1,1,2,0,0,.138,573262
Total,Kyle Karros,COL,16,34,31,4,2,2,0,0,0,0,3,0,8,0,0,0,2,0,0,.129,691720
Total,Zach Cole,HOU,6,11,8,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,.125,805904
Total,Bobby Dalbec,CWS,5,9,8,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,.125,666915
Total,Rafael Flores Jr.,PIT,4,9,8,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,.125,804668
Total,Troy Johnston,MIA,5,8,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.125,687859
Total,MJ Melendez,KCR,8,11,8,1,0,0,0,1,0,1,1,0,3,2,0,0,0,0,0,.125,669004
Total,Pablo Reyes,NYY,12,18,16,2,2,0,0,0,0,2,2,0,5,0,0,0,0,0,0,.125,622569
Total,Hayden Senger,NYM,11,18,16,2,2,0,0,0,0,2,0,0,8,1,1,0,0,0,0,.125,663584
Total,Nick Solak,PIT,3,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.125,669256
Total,Garrett Hampson,STL,23,40,33,4,3,1,0,0,0,0,5,0,11,0,0,2,2,0,0,.121,641658
Total,Zack Gelof,OAK,13,26,25,3,2,1,0,0,0,2,1,0,16,0,0,0,0,0,0,.120,680869
Total,Yuli Gurriel,SDP,11,27,25,3,2,1,0,0,0,2,2,0,4,0,0,0,0,0,0,.120,493329
Total,Will Benson,CIN,18,21,17,2,0,0,0,2,0,4,3,0,5,0,1,0,0,0,0,.118,666181
Total,Chris Taylor,LAA,21,36,34,4,3,1,0,0,0,1,2,0,12,0,0,0,0,0,0,.118,621035
Total,Christian Vázquez,MIN,35,60,51,6,5,1,0,0,0,0,8,0,12,1,0,0,0,0,0,.118,543877
Total,Ryan Fitzgerald,MIN,12,20,18,2,0,0,0,2,0,4,2,0,2,0,0,0,0,0,0,.111,680837
Total,Justin Foscue,TEX,4,9,9,1,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,.111,679822
Total,Drew Gilbert,SFG,11,19,18,2,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,.111,687551
Total,Joshua Palacios,CWS,12,18,18,2,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,.111,641943
Total,Tim Elko,CWS,10,20,19,2,1,0,0,1,0,1,1,0,13,0,0,0,0,0,0,.105,671284
Total,Leo Jiménez,TOR,11,21,19,2,1,0,0,1,0,1,2,0,6,0,0,0,1,0,0,.105,677870
Total,Buddy Kennedy,LAD,9,21,19,2,1,1,0,0,0,1,2,0,6,0,0,0,0,0,0,.105,671083
Total,Oswald Peraza,LAA,42,82,76,8,5,3,0,0,0,2,6,0,29,0,0,0,3,0,0,.105,672724
Total,James Outman,MIN,28,42,39,4,2,1,0,1,0,1,3,0,18,0,0,0,0,0,0,.103,681546
Total,Oneil Cruz,PIT,80,125,108,11,6,3,1,1,0,8,16,0,44,1,0,0,3,0,0,.102,665833
Total,Enmanuel Valdez,PIT,9,11,10,1,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,.100,665839
Total,Shay Whitcomb,HOU,7,10,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,.100,694376
Total,Jacob Amaya,CWS,12,22,21,2,1,1,0,0,0,3,0,0,7,0,1,0,0,0,0,.095,676070
Total,Heston Kjerstad,BAL,13,23,21,2,2,0,0,0,0,1,1,0,9,1,0,0,4,0,0,.095,677008
Total,Luke Raley,SEA,23,36,32,3,2,1,0,0,0,1,3,0,10,1,0,0,0,0,0,.094,670042
Total,José Barrero,STL,6,12,11,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,.091,676480
Total,Alejandro Osuna,TEX,11,13,11,1,0,1,0,0,0,2,1,0,3,1,0,0,0,0,0,.091,696030
Total,Evan Carter,TEX,20,28,23,2,2,0,0,0,0,1,4,0,5,1,0,0,0,0,0,.087,694497
Total,Kris Bryant,COL,7,13,12,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,.083,592178
Total,Ronny Mauricio,NYM,23,38,36,3,3,0,0,0,0,0,2,0,14,0,0,0,2,0,0,.083,677595
Total,LaMonte Wade Jr.,LAA,19,29,24,2,2,0,0,0,0,1,4,0,6,0,0,1,0,0,0,.083,664774
Total,Ryan Kreidler,DET,10,17,13,1,1,0,0,0,0,0,2,0,6,0,0,2,0,0,0,.077,668952
Total,Jose Siri,NYM,5,13,13,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,.077,642350
Total,Jose Miranda,MIN,10,15,15,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,.067,669304
Total,Christian Encarnacion-Strand,CIN,18,33,33,2,2,0,0,0,0,0,0,0,11,0,0,0,1,0,0,.061,687952
Total,DaShawn Keirsey Jr.,MIN,16,19,17,1,1,0,0,0,0,1,1,0,12,0,0,1,0,0,0,.059,680577
Total,Gustavo Campero,LAA,12,18,18,1,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,.056,672569
Total,Jacob Stallings,BAL,20,40,38,2,2,0,0,0,0,0,2,0,18,0,0,0,3,0,0,.053,607732
Total,Rowdy Tellez,TEX,22,24,20,1,1,0,0,0,0,2,3,0,10,1,0,0,2,0,0,.050,642133
Total,Hunter Feduccia,TBR,17,21,21,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,.048,676439
Total,Adael Amador,COL,18,25,23,1,1,0,0,0,0,1,2,0,6,0,0,0,1,0,0,.043,691182
Total,Jordyn Adams,BAL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,677941
Total,Nick Ahmed,TEX,3,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,.000,605113
Total,Sergio Alcántara,SFG,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,642727
Total,CJ Alexander,OAK,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,680769
Total,Tyler Alexander,CWS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,641302
Total,Drew Avans,MIL,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,682183
Total,Ji Hwan Bae,PIT,4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,678225
Total,Moisés Ballesteros,CHC,3,4,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,.000,694208
Total,Will Banfield,CIN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,677943
Total,Tucker Barnhart,TEX,3,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,.000,571466
Total,David Bañuelos,BAL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,675915
Total,Steward Berroa,MIL,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,672642
Total,Trenton Brooks,SDP,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,670092
Total,Seth Brown,OAK,5,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,.000,664913
Total,Luis Campusano,SDP,7,17,13,0,0,0,0,0,0,0,4,0,5,0,0,0,2,0,0,.000,669134
Total,Tsung-Che Cheng,PIT,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,691907
Total,Kenedy Corona,HOU,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,685744
Total,J.D. Davis,LAA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,605204
Total,Adrian Del Castillo,ARI,8,9,7,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,.000,680728
Total,Oliver Dunn,MIL,5,6,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,.000,686554
Total,Bryce Eldridge,SFG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,805811
Total,Tristin English,ARI,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,663536
Total,Harry Ford,SEA,3,4,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,.000,695670
Total,Aramis Garcia,ARI,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,605244
Total,Luis Guillorme,HOU,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,.000,641645
Total,Denzer Guzman,LAA,4,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,.000,694203
Total,Maverick Handley,BAL,5,7,4,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,.000,668974
Total,Dustin Harris,TEX,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,687957
Total,Sam Hilliard,COL,3,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,.000,656541
Total,Rece Hinds,CIN,10,19,19,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,.000,677956
Total,Jacob Hurtubise,CIN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,674441
Total,Jace Jung,DET,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,690291
Total,Niko Kavadas,LAA,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,694359
Total,Jarred Kelenic,ATL,6,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,.000,672284
Total,Carter Kieboom,LAA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,666198
Total,Sandy León,ATL,2,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.000,506702
Total,Nicky Lopez,CHC,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,670032
Total,Vimael Machín,BAL,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,605353
Total,Nick Martini,COL,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,605361
Total,Nick Maton,CWS,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,665155
Total,Brice Matthews,HOU,6,11,10,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,.000,694728
Total,Mason McCoy,SDP,3,6,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,.000,669200
Total,Grant McCray,SFG,4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,687529
Total,Billy McKinney,TEX,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,641856
Total,Owen Miller,COL,5,8,6,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,.000,680911
Total,Omar Narváez,CWS,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,553882
Total,Ryan Noda,CWS,3,4,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,.000,676116
Total,Austin Nola,COL,5,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,.000,543592
Total,Shinnosuke Ogasawara,WSN,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,829272
Total,Tristan Peters,TBR,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,671976
Total,Chuckie Robinson,LAD,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,642020
Total,Trevor Rogers,BAL,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,669432
Total,Drew Romo,COL,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,691011
Total,Blake Sabol,BOS,4,5,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,.000,666165
Total,Michael Siani,STL,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,672279
Total,Jon Singleton,HOU,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,572138
Total,Michael Stefanic,TOR,2,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,.000,683021
Total,Chad Stevens,LAA,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,677060
Total,C.J. Stubbs,WSN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,667690
Total,Garrett Stubbs,PHI,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,596117
Total,Jack Suwinski,PIT,6,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,669261
Total,Rhylan Thomas,SEA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.000,689041
Total,Alan Trejo,COL,5,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.000,676701
Total,George Valera,CLE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,671655
Total,Zac Veen,COL,8,10,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,.000,691728
Total,Ryan Vilade,STL,6,11,9,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,.000,668723
Total,Donovan Walton,PHI,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,622268
Total,Gage Workman,CHC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,669398
